postUrl,profileUrl,username,likeCount,commentCount,caption,pubDate,description,location,locationId,type,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,id,timestamp,query,viewCount,taggedFullName21,taggedUsername21,taggedFullName22,taggedUsername22,taggedFullName23,taggedUsername23
https://www.instagram.com/p/CPnOZDyH5IF/,https://www.instagram.com/bengwhocaresfoundation,bengwhocaresfoundation,32,0,"Photo by Beng Who Cares Foundation in Beng Who Cooks with @sgchildrensoc, @blobsnlob, @bengwhocaresfoundation, and @niangbreweryco. May be an image of ‎text that says '‎Sic Parvis Magna + NIAENC CO FORBIDDEN BALLAD PRICE: $40 *50% OF THE PROFITS WILL BE DONATED TO SINGAPORE CHILDREN'S SOCIETY IN COLLABORATION WITH: CARES ト] WHHO NIANG ગજર BREW BENEFICIARY: X Children's SOCIET ۔F‎'‎.",2021-06-02T09:32:31.000Z,"*Sic Parvis Magna* also means;
Greatness from small beginnings.
 
Majority of the ingredients are sourced from local suppliers and from our neighbouring wet markets. The beers are from @niangbreweryco , our proud local brewery.
 
*Sic Parvis Magna* - priced at $40 minimal, pay (more) as you wish - comes with Pork Tenderloin, Roasted cauliflower and the Seasonal Bayberry sauce accompanied with the West Coast IPA from @niangbrewery, Forbidden Balled. 50% of the profits will be donated to @sgchildrensoc.
 
This is a 1 day off thing, all orders will be delivered this Saturday, 5th June, between 5pm - 7pm. Order takings will start from today until Friday 2359 and can be taken through Facebook, Instagram DM or you can also order direct thru @niangbreweryco 
 
Delivery is charged at $12 per location, but we do encourage for self-pickups to reduce operational costs so that more can be donated to @sgchildrensoc 

#bengwhocooks #bengwhocaresfoundation #niangbreweryco #singaporechildrensociety",Beng Who Cooks,206721059878366,Photo,Singapore Children's Society,sgchildrensoc,A blob.,blobsnlob,Beng Who Cares Foundation,bengwhocaresfoundation,Niang Brewery Co,niangbreweryco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587099805647868421_33142933045,2022-03-23T02:52:49.701Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CPnOLL5HZhH/,https://www.instagram.com/bengwhocooks,bengwhocooks,41,0,"Photo by Beng Who Cooks in Beng Who Cooks with @sgchildrensoc, @bengwhocooks, @blobsnlob, and @niangbreweryco. May be an image of text.",2021-06-02T09:30:37.000Z,"*Sic Parvis Magna* also means;
Greatness from small beginnings.
 
Majority of the ingredients are sourced from local suppliers and from our neighbouring wet markets. The beers are from @niangbreweryco , our proud local brewery.
 
*Sic Parvis Magna* - priced at $40 minimal, pay (more) as you wish - comes with Pork Tenderloin, Roasted cauliflower and the Seasonal Bayberry sauce accompanied with the West Coast IPA from @niangbrewery, Forbidden Balled. 50% of the profits will be donated to @sgchildrensoc.
 
This is a 1 day off thing, all orders will be delivered this Saturday, 5th June, between 5pm - 7pm. Order takings will start from today until Friday 2359 and can be taken through Facebook, Instagram DM or you can also order direct thru @niangbreweryco 
 
Delivery is charged at $12 per location, but we do encourage for self-pickups to reduce operational costs so that more can be donated to @sgchildrensoc 

#bengwhocooks #bengwhocaresfoundation #niangbreweryco #singaporechildrensociety",Beng Who Cooks,206721059878366,Photo,Singapore Children's Society,sgchildrensoc,Beng Who Cooks,bengwhocooks,A blob.,blobsnlob,Niang Brewery Co,niangbreweryco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587098852282439751_6271457902,2022-03-23T02:52:49.701Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CPiy18fH5fZ/,https://www.instagram.com/imsoundsg,imsoundsg,16,1,"Photo shared by IMS Singapore on May 31, 2021 tagging @sgchildrensoc. May be an image of one or more people, people standing and indoor.",2021-05-31T16:14:50.000Z,"The Singapore Children’s Society provides a safe place for kids who face difficult family backgrounds including total neglect, abuse and parents in incarceration.  It is our hope that a small gesture can bring a song to their hearts, a smile to their faces and the hope that they have a better future ahead of them 🙂🙂🙂",,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585852745468581849_3679384884,2022-03-23T02:52:49.701Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CPURq93L_UQ/,https://www.instagram.com/liberi.scs,liberi.scs,46,0,,2021-05-26T00:55:36.000Z,"For our concert, we are supporting Singapore Children's Society (SCS) @sgchildrensoc, which aims to protect and nurture children and youth of all races and religions. 

In 2020, 34,654 children, youth and families benefited from SCS’s comprehensive range of programmes and services aimed at addressing different needs. 

Today, SCS operates 12 service centres islandwide, offering services in the 4 categories of: Vulnerable Children and Youth, Children and Youth Services, Family Services and Research and Advocacy. 

If you would like to know more about SCS, do visit their website, which can be found in our bio! 😃",,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581766205822989584_47586909553,2022-03-23T02:52:49.701Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CO93De5nYa1/,https://www.instagram.com/jiajinggrace,jiajinggrace,28,2,"Photo shared by Grace Jiajing on May 17, 2021 tagging @club21, @sgchildrensoc, and @doverstreetmarketsingapore. May be an image of footwear.",2021-05-17T07:59:44.000Z,"怎么庆祝生日？
《品》决定 “献爱心 罩顾小天使”, 推出Club 21 X PIN Prestige Charity Sale。请上网 pinprestige.com 购买Club 21旗下 8 大精彩时尚品，100％ 销售额捐给新加坡儿童会 Singapore Children's Society 。
孩子是我们的未来，让我们为孩子的明天献出一份爱！

#club21xpinprestigecharitysales #pinprestige #redefiningluxe #club21 #dsmsg #charitysale #pinprestige8anniversary #coolfashion #bags #shoes #fashion #gracejiajing",,,Photo,CLUB21,club21,Singapore Children's Society,sgchildrensoc,DOVER STREET MARKET SINGAPORE,doverstreetmarketsingapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575456693821212341_4024246476,2022-03-23T02:52:49.701Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/COuySarnOaH/,https://www.instagram.com/medical.heartbeatagency,medical.heartbeatagency,50,6,"Photo by Advertising & Marketing in Mount Elizabeth Novena Hospital with @rafflesmedgrp, @mountelizabethhospitals, @gleneagleshospitalsg, @ccfsingapore, @sgchildrensoc, @singaporemedicalgroup, @hpbsg, @thepsychpractice, @parkwayeasthospital, @kidsclinicsg, @mtalverniahospital, @caretogobeyondahp, @mental_act_sg, @aic_singapore, @deardoc.sg, @sincerehealthcaregroup, @mentalhealthcollectivesg, @moh_singapore, and @clarionpsychiatric. May be a cartoon of one or more people and text that says 'Children's Mental Health Awareness Month Children's mental health matters mu ハZハ HEARTBEAT @marketing.heartbeatagency @marketing www.heartbeatdigital.agency'.",2021-05-11T11:29:28.000Z,"✔️ It is very important for children to have good mental health 🧠 

🌟 Positive mental health is essential for a child’s healthy development & for their growth.

〰️ During this pandemic, children might suffer from anxiety, panic attacks, depression or other forms of mental health abnormalities that can cause them to behave in odd ways..

If you notice a child behaving in a different manner that is of concern, please ask him/her quality questions that will help them express themselves first...

👍 The first step is to show that you truly care and give them a listening ear..

Have a heart to heart conversation and see how you can help them.

If the conditions worsens, please bring them to a child psychologist or for counselling first before resorting to medications or treatments immediately.

💛 Compassion, empathy, affection could be what the child needs.",Mount Elizabeth Novena Hospital,14342167,Photo,Raffles Medical Group,rafflesmedgrp,Mount Elizabeth Hospitals,mountelizabethhospitals,Gleneagles Hospital Singapore,gleneagleshospitalsg,Children’s Cancer Foundation,ccfsingapore,Singapore Children's Society,sgchildrensoc,Singapore Medical Group (SMG),singaporemedicalgroup,Health Promotion Board,hpbsg,The Psychology Practice,thepsychpractice,Parkway East Hospital,parkwayeasthospital,Kids Clinic,kidsclinicsg,Mount Alvernia Hospital,mtalverniahospital,CareToGoBeyond – Allied Health,caretogobeyondahp,Mental ACT,mental_act_sg,AIC Singapore,aic_singapore,"Healthcare, Made Easy! 🇸🇬",deardoc.sg,Sincere Healthcare Group,sincerehealthcaregroup,Mental Health Collective SG,mentalhealthcollectivesg,"Ministry of Health, Singapore",moh_singapore,Clarion Psychiatric Center,clarionpsychiatric,,,2571213605200258695_36155270487,2022-03-23T02:52:49.701Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/COrVOcqBHie/,https://www.instagram.com/vox.44cc,vox.44cc,86,9,,2021-05-10T03:17:48.000Z,"📣 Calling all youths between 13-18 years old 📣

We will be having VOX’s first ML School Holiday league and we are calling all the pro teams to join!

Here are the info that you need to know!

When is it?
2, 9, 16 June (Group stages)
23 June (Semi-final & finals)

What time?
3.30pm to 6pm on ZOOM! (Room ID will be given upon successful registration)

Must form a team?
Yes! Join in a team of 5!

Got prize?
Yes! Prize pool up to $450!

How to sign up?
Click into the registration link in bio or simply scan the QR code! 

Limited slots for the teams so quickly sign up now! ☺️

 DM us if you need more info",,,Photo,Singapore Children's Society,sgchildrensoc,Mr Billy,billytaan_vox,Leena,neleena_vox,Fiona,fiona.vox,Wei Liat,vox_weiliat,Jacqueline,msjac.vox,Benjamin Loo,vox_ben,Taha aka TMp4st,vox.tm,Letter J & Y.,jyxvox,,,,,,,,,,,,,,,,,,,,,,,2570241364164114590_1834768088,2022-03-23T02:52:49.701Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/COkR8bdhfQq/,https://www.instagram.com/vox.44cc,vox.44cc,59,9,"Photo by VOX @ Children’s Society in VOX with @sgchildrensoc, @billytaan_vox, @neleena_vox, @fiona.vox, @vox_weiliat, @msjac.vox, @vox_ben, @vox.tm, and @jyxvox. May be an image of one or more people and text that says 'Youth Work Day During this youth work day? Do you have anythingto say to the youth workers at VOX?'.",2021-05-07T09:34:27.000Z,Anything you wanna tell our youth workers at #Vox this youth work day? Share it in the comments below.,VOX,108364567998138,Photo,Singapore Children's Society,sgchildrensoc,Mr Billy,billytaan_vox,Leena,neleena_vox,Fiona,fiona.vox,Wei Liat,vox_weiliat,Jacqueline,msjac.vox,Benjamin Loo,vox_ben,Taha aka TMp4st,vox.tm,Letter J & Y.,jyxvox,,,,,,,,,,,,,,,,,,,,,,,2568256606953665578_1834768088,2022-03-23T02:52:49.702Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/COP0Bn9BzfP/,https://www.instagram.com/vox.44cc,vox.44cc,53,1,,2021-04-29T10:48:12.000Z,Want to have your voice heard? Join the Singapore Children’s Forum. DM us for more details.,,,Photo,Singapore Children's Society,sgchildrensoc,Mr Billy,billytaan_vox,Leena,neleena_vox,Fiona,fiona.vox,Wei Liat,vox_weiliat,Jacqueline,msjac.vox,Benjamin Loo,vox_ben,Taha aka TMp4st,vox.tm,Letter J & Y.,jyxvox,,,,,,,,,,,,,,,,,,,,,,,2562495523034970063_1834768088,2022-03-23T02:52:49.702Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CNya4m7H0v7/,https://www.instagram.com/melissachewyl,melissachewyl,42,3,"Photo shared by melissa on April 17, 2021 tagging @thebump, @thenewageparents, @cybex_global, @jaimekjr, @whattoexpect, @singaporemotherhood, @singaporeschild, @straits_times, @parentsworldsg, @youngparents_sg, @mothercaresg, @motherhoodmagazine, @parents, @sgchildrensoc, @uniqlosg, @uniqlo, @cnainsider, @bumpdated, and @cybex_singapore. May be an image of baby.",2021-04-18T00:50:32.000Z,"Hi everyone, my name is Jaime and i am eight months old today, looking for flatmates. If you love 4am parties and eating bread, please do drop me a message.",,,Photo,The Bump,thebump,The New Age Parents (Official),thenewageparents,CYBEX,cybex_global,恩 | Jaime,jaimekjr,What to Expect,whattoexpect,SingaporeMotherhood,singaporemotherhood,Singapore's Child,singaporeschild,The Straits Times,straits_times,Parents World,parentsworldsg,Young Parents,youngparents_sg,Mothercare Singapore,mothercaresg,Motherhood Magazine,motherhoodmagazine,Parents,parents,Singapore Children's Society,sgchildrensoc,UNIQLO Singapore,uniqlosg,UNIQLO Global,uniqlo,CNA INSIDER,cnainsider,Bumpdated l Pregnancy & Beyond,bumpdated,Cybex Singapore,cybex_singapore,,,2554222177966574587_91590,2022-03-23T02:52:49.702Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CNj_s2Shtbi/,https://www.instagram.com/vox.44cc,vox.44cc,56,2,"Photo shared by VOX @ Children’s Society on April 12, 2021 tagging @niqohlvictoria, @sgchildrensoc, @billytaan_vox, @neleena_vox, @fiona.vox, @vox_weiliat, @msjac.vox, @vox_ben, @vox.tm, and @jyxvox. May be an image of one or more people, people standing and text that says '13TH APRIL 4PM VDIC GETTING REAL ABOUT FINANCE Career Talk with Nicole Ong'.",2021-04-12T10:23:38.000Z,"<Change in timing!>

Traders, investment bankers or financial planners? What’s that? Ever wondered what people in the finance industry do? Come join us later at 5.30pm on our Virtual Drop-In Centre (VDIC) with our special guest, Nicole Ong @niqohlvictoria from Singapore Social (Netflix) to learn about what she does in her job and some of the challenges that she faces at work.

Link in bio!",,,Photo,Nicole Ong,niqohlvictoria,Singapore Children's Society,sgchildrensoc,Mr Billy,billytaan_vox,Leena,neleena_vox,Fiona,fiona.vox,Wei Liat,vox_weiliat,Jacqueline,msjac.vox,Benjamin Loo,vox_ben,Taha aka TMp4st,vox.tm,Letter J & Y.,jyxvox,,,,,,,,,,,,,,,,,,,,,2550161972901893858_1834768088,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CNUZWPMrgyB/,https://www.instagram.com/ruchyii_soul,ruchyii_soul,2008,48,,2021-04-06T08:59:54.000Z,"I was honoured to be invited to share my personal experience and journey as a Professional Esports Player with VOX @ Children's Society.

A youth drop-in centre focusing on preventive and developmental needs through healthy recreational activities in which fun and social work intersect. VOX reaches out to youth aged between 13 to 18, underpinned by the Positive Youth Development framework to build on 5Cs - Confidence, Connection, Character, Competence and Caring. 

At the time, they were having an in-house tournament for Mobile Legends and youths were enthusiastic to ask me questions in hopes to seek advice to improve their gaming strategies. 
Apart from sharing my experiences of being a professional player and in-game knowledge, I wanted to highlight the positive aspects of gaming alongside the transferable skills that you are able to cultivate through gaming.

One lucky youth received the upcoming EVOS Esports Singapore Team's Jersey and I was glad to hand out some mask souvenirs from the M2 tournament through a mini quiz session as well.

In spite of the challenges faced by COVID-19, I hope the drop-in centres will continue to promote the positive development in children and youth.",,,Photo,Singapore Children's Society,sgchildrensoc,VOX @ Children’s Society,vox.44cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545771168681299073_1920119,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CMzCtQ6Mz_Y/,https://www.instagram.com/getwideawake,getwideawake,6,0,,2021-03-24T10:07:07.000Z,"As we grow more interconnected in a digitalised world, #creatingcohesivecommunities also means using our online spaces more wisely and respectfully.

Swipe left to learn some tips on on how we can generate more positive digital footprints in our own lives and those in our social networks!
--
Adapted from @sgchildrensoc @moesingapore @unicef 
https://bullyfree.sg/cyber_bullying/types-of-cyberbullying/
https://bullyfree.sg/cyber_bullying/ways-to-prevent-stop-cyber-bullying/
https://www.unicef.org/end-violence/how-to-stop-cyberbullying
https://www.moe.gov.sg/programmes/cyber-wellness
--
#getwideawake #creatingcohesivecommunities #digitalcitizenship #cyberbully #bullyfreesg #bullyfree #cyberethics #cybercitizenship",,,Photo,Singapore Children's Society,sgchildrensoc,Ministry of Education (MOE),moesingapore,,unicef_singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536382921765502936_7901876043,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CMe1yrBnTqV/,https://www.instagram.com/daughtersoftomorrow,daughtersoftomorrow,59,5,,2021-03-16T13:49:27.000Z,"We like to wish all of our community partners a Happy Social Work Day!⠀
⠀
Thank you for your amazing support and dedication in #EmpoweringWomen all these years with DOT. ⠀
⠀
The work that you do helps us facilitate livelihood for our women, supporting them towards social mobility and #EnablingFamilies.⠀
⠀
Stay strong, healthy and keep up the good work! 🤝💪⠀
⠀
#WSWD2021 #socialwork #communitybuilding #changemakers #DOTempower #choosetocelebrate",Singapore,105565836144069,Photo,Fannie Lim,be.the.change.you.wanna.see,SINDA,mysinda,New Life Community Services,newlifecommunityservices,Thye Hua Kwan Moral Society,thk360,TOUCH Community Services,touchcommunityservices,Singapore Children's Society,sgchildrensoc,Methodist Welfare Services,mws.sg,PPIS Singapore,ppissg,Club Rainbow (Singapore),club.rainbow,Lions Befrienders,lionsbefrienders,Serangoon Moral FSC,serangoonmoralfsc,AWWA,awwasg,Fei Yue,feiyue.sg,South Central Community FSC,sccfsc,Care Corner Singapore,carecornersg,Lakeside Family Services,lakesidefamilyservices,Kreta Ayer Family Services,community_kakis,New Hope Community Services,nhcs.sg,Viriya Community Services,viriyacommunityservices,@27 Family Service Centre,27fsc,2530696619265702549_3962903522,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,,REACH Community Services,reachcommunitysvcs,Marine Parade FSC (MPFSC),marineparadefsc,Hougang Sheng Hong FSC,hshfsc
https://www.instagram.com/p/CMaIxT_pKCL/,https://www.instagram.com/fsdnchq,fsdnchq,14,2,,2021-03-14T17:59:05.000Z,"A meaningful Fitness Dance to celebrate the award of FDAR and Charity to support @sgchildrensoc.

Thank you all for your kind generousity in giving to the needy children from Singapore Children's Society.

Credit to:
@fda_zechtracy - FDA (LSC)
@nannasalsation - SMT
@benniealmonte - RFI (Founder) 
@ette.kelly - SAF (Founder) 
@agustintapia_zumba - ZP
@jeralynlim - (FDlt) 
@zhenting_chris - Fitness Dancer

#FitnessDanceAcademy
#sgchildrensoc
#charityevent",Fitness Dance Academy,1582024308559403,Photo,Jeralyn Lim 🌻🌻,jeralynlim,Bennie Almonte,benniealmonte,Singapore Children's Society,sgchildrensoc,Bennie Almonte,retrofitnessinternational,Ette kelly by sikan.afro.fit,ette.kelly,Nanna Jelbert,nannasalsation,Fitness Dance Academy 🇸🇬,fsdnchq,Agustin_zumba,agustintapia_zumba,LinLin Obayashi,linlin_obayashi,,,,,,,,,,,,,,,,,,,,,,,2529372713817251979_7552501319,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CMaG2CWJ6uZ/,https://www.instagram.com/fsdnchq,fsdnchq,8,2,,2021-03-14T17:42:16.000Z,"Thank you all for your kind generousity in giving to the needy children from @sgchildrensoc.

Credit to:

@linlin_obayashi
@agustintapia_zumba
@nannasalsation
@jeralynlim
@benniealmonte
@ette.kelly

#FitnessDanceAcademy
#sgchildrensoc
#charityevent",Fitness Dance Academy,1582024308559403,Photo,Jeralyn Lim 🌻🌻,jeralynlim,Bennie Almonte,benniealmonte,Singapore Children's Society,sgchildrensoc,Bennie Almonte,retrofitnessinternational,Ette kelly by sikan.afro.fit,ette.kelly,Nanna Jelbert,nannasalsation,Fitness Dance Academy 🇸🇬,fsdnchq,Agustin_zumba,agustintapia_zumba,LinLin Obayashi,linlin_obayashi,,,,,,,,,,,,,,,,,,,,,,,2529364242371947417_7552501319,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CMTQgxwBmqu/,https://www.instagram.com/fsdnchq,fsdnchq,22,1,,2021-03-12T01:52:16.000Z,"Message from ZP Agustin 

Fitness Dance Academy is proud to confer Lin Lin Obayashi with the title of Fitness Dance Artiste for her excellent performance and contribution.

14 Mar 2021 Sunday

Evening 5pm SGT 🇸🇬
Morning 6am ART 🇦🇷

ZOOM ID: 87581999295
PW: 55555 

JOIN Link:
https://us02web.zoom.us/j/87581999295?pwd=eUp2MzV3NzJYVS9nbW9jWWJEWUI4Zz09

Celebrate the special occasion with us, while dancing for a good cause as we are also raising funds for @sgchildrensoc at this event!

Donation Link:
https://www.childrensociety.org.sg/g2c/campaign/fdaxscs

The donation website portal will end on 14 March 2021, don't miss this opportunity to give. 

♫♪♬♩♫♩♬♫♪♬♩♫♩♬♫♪♬♩♫♩♬

*Please put on your dance 👟 studio shoes and dance on proper firm floor (tiled flooring or parquet ideally and not on carpet or uneven ground) as we want you to be safe dancing.

♫♪♬♩♫♩♬♫♪♬♩♫♩♬♫♪♬♩♫♩♬

... do share the goodness to your friends and love one, all over the world xoxo...

#FitnessDanceAcademy
#sgchildrensoc
#charity_event
#FDAR_ceremony",Fitness Dance Academy,1582024308559403,Video,Singapore Children's Society,sgchildrensoc,Natysports,natysports,Fitness Dance Academy 🇸🇬,fsdnchq,Agustin_zumba,agustintapia_zumba,Natysportsllc,natysportsllc,LinLin Obayashi,linlin_obayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527436437071489710_7552501319,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,80,,,,,,
https://www.instagram.com/p/CMSE80qJ8ur/,https://www.instagram.com/fsdnchq,fsdnchq,10,2,,2021-03-11T14:52:28.000Z,"Message from RFI Founder @benniealmonte 

Fitness Dance Academy is proud to confer Lin Lin Obayashi with the title of Fitness Dance Artiste for her excellent performance and contribution.

14 Mar 2021 Sunday

Evening 5pm SGT 🇸🇬
 PHST 🇵🇭

ZOOM ID: 87581999295
PW: 55555 

JOIN Link:
https://us02web.zoom.us/j/87581999295?pwd=eUp2MzV3NzJYVS9nbW9jWWJEWUI4Zz09

Celebrate the special occasion with us, while dancing for a good cause as we are also raising funds for @sgchildrensoc at this event!

Donation Link:
https://www.childrensociety.org.sg/g2c/campaign/fdaxscs

The donation website portal will end on 14 March 2021, don't miss this opportunity to give. 

♫♪♬♩♫♩♬♫♪♬♩♫♩♬♫♪♬♩♫♩♬

*Please put on your dance 👟 studio shoes and dance on proper firm floor (tiled flooring or parquet ideally and not on carpet or uneven ground) as we want you to be safe dancing.

♫♪♬♩♫♩♬♫♪♬♩♫♩♬♫♪♬♩♫♩♬

... do share the goodness to your friends and love one, all over the world xoxo...

#FitnessDanceAcademy
#sgchildrensoc
#charity_event
#fdar_ceremony",Fitness Dance Academy,1582024308559403,Video,Bennie Almonte,benniealmonte,Singapore Children's Society,sgchildrensoc,Bennie Almonte,retrofitnessinternational,Fitness Dance Academy 🇸🇬,fsdnchq,LinLin Obayashi,linlin_obayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527104112804744107_7552501319,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,43,,,,,,
https://www.instagram.com/p/CMQpWzcFql6/,https://www.instagram.com/fsdnchq,fsdnchq,16,3,,2021-03-11T01:32:23.000Z,"Message from ZES Jannelle Johnson 

Fitness Dance Academy is proud to confer Lin Lin Obayashi with the title of Fitness Dance Artiste for her excellent performance and contribution.

14 Mar 2021 Sunday

Evening 5pm SGT 🇸🇬
Morning 3am CST 🇨🇷

ZOOM ID: 87581999295
PW: 55555 

JOIN Link:
https://us02web.zoom.us/j/87581999295?pwd=eUp2MzV3NzJYVS9nbW9jWWJEWUI4Zz09

Celebrate the special occasion with us, while dancing for a good cause as we are also raising funds for @sgchildrensoc at this event!

Donation Link:
https://www.childrensociety.org.sg/g2c/campaign/fdaxscs

The donation website portal will end on 14 March 2021, don't miss this opportunity to give. 

♫♪♬♩♫♩♬♫♪♬♩♫♩♬♫♪♬♩♫♩♬

*Please put on your dance 👟 studio shoes and dance on proper firm floor (tiled flooring or parquet ideally and not on carpet or uneven ground) as we want you to be safe dancing.

♫♪♬♩♫♩♬♫♪♬♩♫♩♬♫♪♬♩♫♩♬

... do share the goodness to your friends and love one, all over the world xoxo...

#FitnessDanceAcademy
#sgchildrensoc
#charity_event
#FDAR_ceremony",Fitness Dance Academy,1582024308559403,Video,Singapore Children's Society,sgchildrensoc,Natysports,natysports,ZES™️ Jannelle Johnson,jannellejohnson.zes,Fitness Dance Academy 🇸🇬,fsdnchq,Natysportsllc,natysportsllc,LinLin Obayashi,linlin_obayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526701277922371962_7552501319,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,43,,,,,,
https://www.instagram.com/p/CMOgzWNF6i_/,https://www.instagram.com/fsdnchq,fsdnchq,12,1,,2021-03-10T05:39:28.000Z,"Your generous donations will be used to fund the education of the children in music, arts, sports and academic education to give them a brighter future

Donation Link:
https://www.childrensociety.org.sg/g2c/campaign/fdaxscs

@sgchildrensoc

#FitnessDanceAcademy
#sgchildrensoc
#charity_event
#FDAR_ceremony",Fitness Dance Academy,1582024308559403,Video,Singapore Children's Society,sgchildrensoc,Fitness Dance Academy 🇸🇬,fsdnchq,Singapore,singapore,Zech & Tracy,fda_zechtracy,LinLin Obayashi,linlin_obayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526100707025070271_7552501319,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,45,,,,,,
https://www.instagram.com/p/CMOHw27gHsh/,https://www.instagram.com/fsdnchq,fsdnchq,14,2,,2021-03-10T02:02:01.000Z,"Message from SIKAN AFRO FIT Founder @ette.kelly

Fitness Dance Academy is proud to confer Lin Lin Obayashi with the title of Fitness Dance Artiste for her excellent performance and contribution.

14 Mar 2021 Sunday

Evening 5pm SGT 🇸🇬
Morning 10am CET 🇩🇪

ZOOM ID: 87581999295
PW: 55555 

JOIN Link:
https://us02web.zoom.us/j/87581999295?pwd=eUp2MzV3NzJYVS9nbW9jWWJEWUI4Zz09

Celebrate the special occasion with us, while dancing for a good cause as we are also raising funds for @sgchildrensoc at this event!

Donation Link:
https://www.childrensociety.org.sg/g2c/campaign/fdaxscs

The donation website portal will end on 14 March 2021, don't miss this opportunity to give. 

♫♪♬♩♫♩♬♫♪♬♩♫♩♬♫♪♬♩♫♩♬

*Please put on your dance 👟 studio shoes and dance on proper firm floor (tiled flooring or parquet ideally and not on carpet or uneven ground) as we want you to be safe dancing.

♫♪♬♩♫♩♬♫♪♬♩♫♩♬♫♪♬♩♫♩♬

... do share the goodness to your friends and love one, all over the world xoxo...

#FitnessDanceAcademy
#sgchildrensoc
#charity_event
#fdar_ceremony",Fitness Dance Academy,1582024308559403,Video,Singapore Children's Society,sgchildrensoc,Natysports,natysports,Ette kelly by sikan.afro.fit,ette.kelly,Fitness Dance Academy 🇸🇬,fsdnchq,Natysportsllc,natysportsllc,LinLin Obayashi,linlin_obayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525990584842222369_7552501319,2022-03-23T02:52:50.647Z,https://www.instagram.com/sgchildrensoc,40,,,,,,
