postUrl,companyUrl,companyName,followerCount,postDate,duration,date_count_method,numOfDays,postActualDate,textContent,likeCount,commentCount,name,query,category,timestamp,profileUrl,fullName,title
https://www.linkedin.com/feed/update/urn:li:activity:6900050347109314560,,,,1mo,1,mo,31,27/2/2022,"""I shared my story a lot as a speaker, but it feels surreal and exciting to share my story, in words. 
A story that has ups and downs, a story with experience and wisdom of life, a story that, I hope, inspire you. 

Feeling the power of all the co-authors took the courage to share their story in the books with the passion about making an impact to the world. 

I have met so many people who once told me: ""Your life story is like a novel! "" "" You should write a book and inspire more people!"" 

I think they have certainly planted a seed inside me, over the past year, I have been wondering "" yeahh, that would be nice to have a book about me"" follow different excuses, ""but..."", ""I am gonna..."" ""one day..."". And I have never written a single word. 

Thanks, Leigh-Anne Sharland encouraging me, remind me this is something possible. 
Thanks, Roseda Campbell (MBA)   Campbell introduced Neera Gupta of Global Influencers Publishing House  And her trust to inviting me to co-author this amazing book - myvoice#4 
and Anna Von Zinner for editing.

My voice#4 features memoirs from women all over the world. This book will come out in March, I hope this book inspires you, and all the profit will also go to the Singapore Children's Society  

Congratulations to all my ""blinded"" sisters, 
Angela Hancock Bharati Trivedi  Kier Adair Kiran Sukhani  Mette Johansson - Creating Lightbulb Moments  Neeraja Rao Ramya Bhaskar Sahera Sumar  Suman Sirohia (Happiness and Mindset Coach)  Sheila Berman  Shuchi Bahl  Sejal Majithia-Jaswal  Suke Ridler  Terri Tonkin  Victoria Matthews-Patel Shikha Sarkar  Sonia Arora Hannah Thomas  Mamta Sharma Sri martuti   
#power #happiness #author #speaker #melbourne #transformationalcoaching #Choice #womenempowerment #amazonbestseller #motivationalspeaker #wellbeing #empowerment""",23,16,Su Zaki - Leung,singapore children's society,Content,2022-03-30T08:39:41.434Z,https://www.linkedin.com/in/ACoAAAhaqPgB-FRa9vH2RXkfyQRUvqug0QoA8kc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAhaqPgB-FRa9vH2RXkfyQRUvqug0QoA8kc,Su Zaki - Leung,🔵Transformational Speaker🔵BreakFREE Mentor🔵Subconscious Healing Specialist🔵 Founder at Soul Choice Development & Tri-scenic Clinical Hypnotherapy
https://www.linkedin.com/feed/update/urn:li:activity:6901462602560417793,,,,1mo,1,mo,31,27/2/2022,"""....   #myvoice features memoirs by women from all over the world. The book will be available on Amazon in March - I hope it inspires you in your life. All profits go to the Singapore Children's Society.     Congratulations to my fellow...""",27,9,Sejal Majithia-Jaswal,singapore children's society,Content,2022-03-30T08:39:41.434Z,https://www.linkedin.com/in/ACoAAAC4cuQB5SM6XBOTxFtaGqWmpSHHxA2u4W0?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAC4cuQB5SM6XBOTxFtaGqWmpSHHxA2u4W0,Sejal Majithia-Jaswal,Creating bespoke travel itineraries for corporate and leisure clients ► Business Travel | Overseas Holidays | Staycations
https://www.linkedin.com/feed/update/urn:li:activity:6898929156130783233,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1mo,1,mo,31,27/2/2022,"""“There’s a lot of stigma and secrecy in talking about child sexual abuse,” said Ms Lin Xiaoling, Deputy Director of the Research and Advocacy Department at Singapore Children’s Society. Let's break the stigma and secrecy by overcoming our...""",20,0,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:39:41.434Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6900712185438330880,https://www.linkedin.com/company/virtuepmvn/,Virtue Partners Management (Vietnam),532 followers,1mo,1,mo,31,27/2/2022,"""...Access (Smart BFA) with Google Maps in conjunction with the Singapore Disabled People's Association to improve wheelchair accessibility, the Singapore Children’s Society as well as the “Lantern of Love” at Kwong Wai Shiu Hospital.  Keeping in...""",6,2,Virtue Partners Management (Vietnam),singapore children's society,Content,2022-03-30T08:39:48.914Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6901906023569854464,,,,1mo,1,mo,31,27/2/2022,"""One of the things on my bucket list was to write a book and share my adventures, struggle and success with many more people.  Thanks to Neera and Shikha ,I’ve gotten the opportunity to share my story through MyVoice – Vol-IV! 
 
Through this book, I am sharing my own story of struggle and success of a bold step which I took in form of opening up a Modern Indian Restaurant  name “TAGLINE” and a health prep meals company called “CALFIT “in Hong Kong. I took this step during the most difficult time of covid. 

I hope my story will inspire anyone reading to be bold and fearless. 
Can’t wait to see the book release on Amazon soon! 

A loud shout out to all amazing co-authors of my voice 
Angela Hancock Bharati Trivedi Kier Adair Mamta Sharma Mette Johansson - Creating Lightbulb Moments Kiran Sukhani Neeraja Rao Ramya Bhaskar Sahera Sumar Sejal Majithia-Jaswal Sheila Berman Shuchi Bahl Sonia Arora Su Zaki - Leung Suke Ridler Suman Sirohia (Happiness and Mindset Coach) Terri Tonkin Victoria Matthews-Patel Shikha Sarkar

All proceeds of the book go to the Singapore Children's Society.

Thank you God for your blessings!!! And thank you to my near and dear ones for your endless support!

#bestsellerauthor #globalinfluencers #amazonbestseller #books #booksauthorsnmore #publishedauthor #amazonbooks
#inspire #motivate #empower #womenempowerment #writeyourstory #publishing #adventures #liveyourway #lifelessons #restaurant #success #health #happiness""",12,2,Kiran Sukhani,singapore children's society,Content,2022-03-30T08:39:53.808Z,https://www.linkedin.com/in/ACoAAAoutRYBR8TNYr_J_BpxvZ8AOwT7NJ3lMV4?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAoutRYBR8TNYr_J_BpxvZ8AOwT7NJ3lMV4,Kiran Sukhani,Nutritionist and Entrepreneur
https://www.linkedin.com/feed/update/urn:li:activity:6898059423697502208,,,,1mo,1,mo,31,27/2/2022,"""...with likewise mom’s. My book #MyVoice, Vol-4 will soon be available on Amazon for grabs and the proceeds will go to Singapore Children’s Society for a noble cause. #myvoice #bestsellerauthor #globalinfluencerspublishing #books.authors.nmore...""",12,3,Mamta Sharma,singapore children's society,Content,2022-03-30T08:39:53.808Z,https://www.linkedin.com/in/ACoAAAIbKI8BEW5uojnACXzwoXmJuAo0JvTHKzs?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAIbKI8BEW5uojnACXzwoXmJuAo0JvTHKzs,Mamta Sharma,Founder and Owner of Frosteddreams
https://www.linkedin.com/feed/update/urn:li:activity:6899270607897272320,https://www.linkedin.com/company/frameandfame/,Frame & Fame Personal Branding | Executive Coaching,569 followers,1mo,1,mo,31,27/2/2022,"""...shared their stories on how they turn challenges into inspiration, how they live a purpose-driven life and make an impact on others' lives and the society as a whole.   Every chapter in this book, are lessons in perseverance, honouring...""",1,0,Frame & Fame Personal Branding | Executive Coaching,singapore children's society,Content,2022-03-30T08:40:03.325Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6903192744819257344,,,,1mo,1,mo,31,27/2/2022,"""...and scientists, educators, students, business leaders and active contributors to Singapore economy and society.  It is very touching to see the country we live in...""",242,4,Mariya P.,singapore children's society,Content,2022-03-30T08:41:51.326Z,https://www.linkedin.com/in/ACoAAABsCdcBH_vuKL8gTaxiTJBXydu9BluA_gc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABsCdcBH_vuKL8gTaxiTJBXydu9BluA_gc,Mariya P.,All things digital for AEC and Surveying Industries | Diversity & Inclusion Advocate | Leading for Growth
https://www.linkedin.com/feed/update/urn:li:activity:6905161931909427200,,,,3w,3,w,21,9/3/2022,"""Every year Sovereign will do best to give back to Society this year we have participated in Singapore Children's Society""",18,1,Hong Lee Wong,singapore children's society,Content,2022-03-30T08:39:33.243Z,https://www.linkedin.com/in/ACoAAAoqOqcBy4F6SIPDg5CTqjWPI9eYV-pTVgc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAoqOqcBy4F6SIPDg5CTqjWPI9eYV-pTVgc,Hong Lee Wong,Sovereign Shipping Global Pte Ltd
https://www.linkedin.com/feed/update/urn:li:activity:6906061939160576000,,,,3w,3,w,21,9/3/2022,"""https://lnkd.in/g_mZthpY TLDR: Please support Singapore Children's Society via the donation link above!  Happy to share with the community that we have reached...""",9,0,Leonard Sim,singapore children's society,Content,2022-03-30T08:39:33.244Z,https://www.linkedin.com/in/ACoAACGfmGgBqDK3PvneRVp0B072TOYQeJI44bA?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACGfmGgBqDK3PvneRVp0B072TOYQeJI44bA,Leonard Sim,People Advisor at A.P. Moller - Maersk
https://www.linkedin.com/feed/update/urn:li:activity:6906851207067901952,,,,3w,3,w,21,9/3/2022,"""..."" instead of discussing and blaming.   Get the book for the rest of the story, or better - give it as a gift to a woman on #InternationalWomensDay2022, today.   Links to purchase the book in the comments.  All proceed go to the Singapore Children's...""",35,7,Mette Johansson,singapore children's society,Content,2022-03-30T08:39:33.244Z,https://www.linkedin.com/in/ACoAAAmUt7oB7kpHkV0TAYydELAFyGsUjbHFAEo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAmUt7oB7kpHkV0TAYydELAFyGsUjbHFAEo,Mette Johansson,"Speaker, Author, Consultant, Trainer, Coach | Inspiring Inclusive & Authentic Leaders | Partnering with Leaders to Create a Lasting Impact | Certified Board Director"
https://www.linkedin.com/feed/update/urn:li:activity:6905079257823875072,https://www.linkedin.com/company/unitedpoints/,United Points,32 followers,3w,3,w,21,9/3/2022,"""United Points recently supplied our first batch of donations of SGD$300 from individuals to Children's Aid Society Singapore. The UP Care Programme connects...""",0,0,United Points,singapore children's society,Content,2022-03-30T08:41:23.506Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6909033917811499008,https://www.linkedin.com/company/aet/,AET,35K followers,2w,2,w,14,16/3/2022,"""...the Singapore Children's Society. This time, our donation supports the day-to-day operational needs of the Sunbeam Place @ Children's Society, a residential...""",,,AET,singapore children's society,Content,2022-03-30T08:39:29.770Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6909409289501642752,,,,2w,2,w,14,16/3/2022,"""Thanks to everyone who voted!  The #charity I'll be supporting this year will be Singapore Children's Society   The auction page will be up soon.   #AW38Bday #AWesomealina #AWlifestyleSG #AWconsultancy  #forgood #sharingiscaring #support...""",4,0,Alina Wong,singapore children's society,Content,2022-03-30T08:39:29.770Z,https://www.linkedin.com/in/ACoAAAfFxk8BrLwi6-NGdSuB2yn7HjdxQZisPqo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAfFxk8BrLwi6-NGdSuB2yn7HjdxQZisPqo,Alina Wong,Marketing Manager
https://www.linkedin.com/feed/update/urn:li:activity:6909706024937558016,,,,2w,2,w,14,16/3/2022,"""...Children's Society #like""",4,0,Alina Wong,singapore children's society,Content,2022-03-30T08:39:33.243Z,https://www.linkedin.com/in/ACoAAAfFxk8BrLwi6-NGdSuB2yn7HjdxQZisPqo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAfFxk8BrLwi6-NGdSuB2yn7HjdxQZisPqo,Alina Wong,Marketing Manager
https://www.linkedin.com/feed/update/urn:li:activity:6909039491806613504,,,,2w,2,w,14,16/3/2022,"""...Children's Society""",,,Alina Wong,singapore children's society,Content,2022-03-30T08:39:33.243Z,https://www.linkedin.com/in/ACoAAAfFxk8BrLwi6-NGdSuB2yn7HjdxQZisPqo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAfFxk8BrLwi6-NGdSuB2yn7HjdxQZisPqo,Alina Wong,Marketing Manager
https://www.linkedin.com/feed/update/urn:li:activity:6909401180850855936,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2w,2,w,14,16/3/2022,"""It is World Social Work Day today! We invited Ms Tan Bee Joo, Senior Director and Group Lead of Family Services to share more about her 24-year journey with Singapore Children’s Society.   In her starting years, she was involved...""",34,1,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:39:33.244Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6909706132638875648,,,,2w,2,w,14,16/3/2022,"""...to primary school children. We were joined by partners TOUCH Community Services, Singapore Hokkien Huay Kuan, Singapore Computer Society and Glyph.  This innovative book project features characters inspired by winning designs chosen from a...""",53,7,Daniel Lim,singapore children's society,Content,2022-03-30T08:41:37.145Z,https://www.linkedin.com/in/ACoAAAT2EfQBXQCTVbjdsUiwexrAzzwv6l6n0B0?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAT2EfQBXQCTVbjdsUiwexrAzzwv6l6n0B0,Daniel Lim,"Public Policy, Government and International Relations"
https://www.linkedin.com/feed/update/urn:li:activity:6908779737842376704,https://www.linkedin.com/company/aisingapore/,AI Singapore,11K followers,2w,2,w,14,16/3/2022,"""...character design competition, grassroots and community partners from TOUCH Community Services, Singapore Hokkien Huay Kuan, Singapore Computer Society and Glyph as...""",81,4,AI Singapore,singapore children's society,Content,2022-03-30T08:41:51.321Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6909029794173128704,https://www.linkedin.com/company/alcotech-pte-ltd/,Alcotech Pte Ltd ,41 followers,2w,2,w,14,16/3/2022,"""...communities. We want to support thriving communities through donations. These contributions include donating ART kits for the residents and front-liners in Melrose Care Children's Aid Society. We hope that our ability to serve vulnerable...""",5,0,Alcotech Pte Ltd ,singapore children's society,Content,2022-03-30T08:41:51.321Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6907626799581282304,,,,2w,2,w,14,16/3/2022,"""...care of the Singapore health system she lived three years. She lived them happily, always upbeat, always being the quirky person she was. In December her cancer became very aggressive, took a turn for the worst, and we lost the fight. She...""",23370,955,Tom Zacharski,singapore children's society,Content,2022-03-30T08:41:51.321Z,https://www.linkedin.com/in/ACoAAABnEJ4B0m0GlwUMAB2nAghkCGXLq10K7aA?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABnEJ4B0m0GlwUMAB2nAghkCGXLq10K7aA,Tom Zacharski,Head of Media Incentives and Agencies Finance at Google
https://www.linkedin.com/feed/update/urn:li:activity:6910068400375443456,,,,1w,1,w,7,23/3/2022,"""...share their stories, struggles and achievments speaking from the heart.  All proceeds from the sales of the book go to Singapore Children's Society. 💕  Congratulations to all the amazing co-authors! 🎉 Looking forward to seeing your pictures...""",140,21,Ivana Fertitta,singapore children's society,Content,2022-03-30T08:39:29.770Z,https://www.linkedin.com/in/ACoAAAUlOUEBzgmYW51s-r1jwCVz448gx_mPzMg?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUlOUEBzgmYW51s-r1jwCVz448gx_mPzMg,Ivana Fertitta,Corporate Trainer & Consultant I Professional Speaker I Well-being and Happiness Expert I Psychologist I Author
https://www.linkedin.com/feed/update/urn:li:activity:6913664796185812992,,,,3d,3,d,3,27/3/2022,"""...to Singapore Children's Society via the campaign https://lnkd.in/g_mZthpY .  Do check it out and support for a good cause today!   If you know of anyone whom is keen...""",15,0,Leonard Sim,singapore children's society,Content,2022-03-30T08:39:29.770Z,https://www.linkedin.com/in/ACoAACGfmGgBqDK3PvneRVp0B072TOYQeJI44bA?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACGfmGgBqDK3PvneRVp0B072TOYQeJI44bA,Leonard Sim,People Advisor at A.P. Moller - Maersk
https://www.linkedin.com/feed/update/urn:li:activity:6913847673359917056,https://www.linkedin.com/company/sgpsychstuff/,SG Psych Stuff,1.4K followers,2d,2,d,2,28/3/2022,"""....""  ""The programme, launched by President Halimah Yacob on Tuesday (March 15), will be run by Club Heal, Singapore Association For Mental Health (SAMH), Singapore Children's...""",10,0,SG Psych Stuff,singapore children's society,Content,2022-03-30T08:39:29.770Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6914624736899530752,,,,15h,15,h,1,29/3/2022,"""...with many layers of clothes.😁  One thing that struck me as odd as the years went by was the parenting style used in Finland.   Coming from a society such as Singapore where it's normal to see kids getting spanked or shouted at in public, I...""",0,0,Vignes Mustola,singapore children's society,Content,2022-03-30T08:41:51.321Z,https://www.linkedin.com/in/ACoAABYK3ucBQBUrC4flEZGKszTUPE4yW7gz9ec?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABYK3ucBQBUrC4flEZGKszTUPE4yW7gz9ec,Vignes Mustola,Helping busy working parents have a happier more harmonious home with no yelling or nagging | 121 Gentle Parenting Coach | 100% discreet | The parents secret weapon | £99 1 hr zoom
https://www.linkedin.com/feed/update/urn:li:activity:6914820938022694912,https://www.linkedin.com/company/temasek-polytechnic/,Temasek Polytechnic,80.3K followers,2h,2,h,1,29/3/2022,"""...Category at the Student Research Awards (SRA) 2021. SRA is a research competition held by the Singapore Psychological Society for students to showcase their research skills and how it can be used to further the current research scene. I learned...""",,,Temasek Polytechnic,singapore children's society,Content,2022-03-30T08:41:51.326Z,,,
