postUrl,companyUrl,companyName,followerCount,postDate,duration,date_count_method,numOfDays,postActualDate,textContent,name,query,category,timestamp,likeCount,commentCount
https://www.linkedin.com/feed/update/urn:li:activity:6885097844332740608,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""New Year, New Start! How would you like to bring hope & smiles to others around you? 😊

Giving back can be done in many ways - We hope that our campaign video for Project Hope & Smiles (bit.ly/hopeandsmiles_) will inspire you to take that very first step.

Through donation, fundraising or volunteering, we are more than thankful to have your support in any way. To donate & find out more, visit: bit.ly/hopeandsmiles_

Share about the campaign with your pals, & support us by giving back today.
Let’s continue to bring hope & smiles to our children, youth, and families in need!

#projecthopeandsmiles #fundraising #charity #givingback #donatetoday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,8,0
https://www.linkedin.com/feed/update/urn:li:activity:6884750507697696769,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""Did you make any new year resolutions? If so, is being kinder to family members one of your resolutions? Mr Liang Haoyong, Social Worker from Youth Service @ Children’s Society shares tips on how looking at things from a different perspective can help us manage family relationships better.

#tipsfromtheexperts #newyearresolutions #kindness""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,7,0
https://www.linkedin.com/feed/update/urn:li:activity:6782595578904788992,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1yr,1,yr,365,30/3/2021,"""Mrs Jean Marshall was an important social work pioneer in Singapore and was an active volunteer at our convalescent home (now known as Sunbeam Place) for almost 20 years. We are thankful for her immense contribution towards children in need and express our deepest condolences to her family. Farewell Mrs Marshall. https://lnkd.in/e2S2PXp """,Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,8,0
https://www.linkedin.com/feed/update/urn:li:activity:6808220103684038656,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,10mo,10,mo,310,24/5/2021,""" 🔊Singapore Children’s Society is on Carousell and we’re urgently looking for daily necessities to help our beneficiaries in trying times. 

Check out the list of items at https://lnkd.in/gnD7hmX and see how you can make a contribution today! #charity #donation #carousell #giveback""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,8,0
https://www.linkedin.com/feed/update/urn:li:activity:6818710657106616320,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,9mo,9,mo,279,24/6/2021,"""The 14th Singapore Children’s Society Lecture is happening on 28th August 2021!

Hear from our speaker, Mrs Priscilla Lui, chairperson of the Hong Kong Committee on Children’s Rights, and gain insights on raising the visibility of children in our actions and policies. Given the rising number of child abuse and neglect investigations in Singapore, join us on this journey of safeguarding our children collectively.

Register your interest to attend at http://bitly.ws/eW5Q. Registration is free.""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,9,0
https://www.linkedin.com/feed/update/urn:li:activity:6781086343113125888,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1yr,1,yr,365,30/3/2021,"""Extend a helping hand, stretch their road of happiness 😊

Due to the ongoing pandemic, our annual Flag Day will remain virtual this year. 
It will kick-start from 1 April so be sure to mark your calendars!

We’ve also put together something really special & more information on how to donate will follow - Stay tuned, we’re only 5 days away.

#sgchildrensocflagday21 #fundraising #giving #donatetoday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,11,0
https://www.linkedin.com/feed/update/urn:li:activity:6790529761522388992,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1yr,1,yr,365,30/3/2021,"""We start off the first of our ParenTIPS podcast exploring the issue of positive parenting. In the first of this three-part series, we look at corporal punishment as a disciplinary approach, and understand what science tells us about the effectiveness and impact of it. Joining us are clinical psychologist, Dr Quah Saw Han and developmental psychologist, Dr Cheung Hoi Shan.

Tune in at https://lnkd.in/gZi9VPV

#parenting #parentingsg #parentips""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,9,0
https://www.linkedin.com/feed/update/urn:li:activity:6795986761639096320,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,11mo,11,mo,341,23/4/2021,"""Mark your calendar for 29 May and join Cayden, our Deputy Director at Sunbeam Place, who will be sharing as a panellist on the shadow of childhood trauma at the upcoming Singapore Mental Health Film Festival. Get your tickets for the film screening & panel discussion at https://lnkd.in/g7H8HBp. Tickets are priced at $18 to attend physically at National Gallery or $12 for a virtual pass.  

More info on this event can be found at https://lnkd.in/e_HBXGa...  
#mentalhealth #mentalhealthsingapore #mentalhealthsupport #inclusivesg #letstalkaboutmentalhealth""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,10,0
https://www.linkedin.com/feed/update/urn:li:activity:6812197402490085376,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,10mo,10,mo,310,24/5/2021,"""Today we celebrate our fathers and honour the important role they play in our lives. We wish all Dads a Happy Father's Day!""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,11,0
https://www.linkedin.com/feed/update/urn:li:activity:6836542850340069376,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,7mo,7,mo,217,25/8/2021,"""Shout-out to Jeremy for the Social Service Tribe feature on his work as a clinical psychologist with Singapore Children’s Society!""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,12,0
https://www.linkedin.com/feed/update/urn:li:activity:6851299207484100608,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,6mo,6,mo,186,25/9/2021,"""Ms Tan Bee Keow and Ms Joy Lim of Singapore Children’s Society, were interviewed for the TODAY article on impact of repeated school absence due to #COVID19 and other factors on students. They shared reasons for irregular school attendance and offered advice to help parents get their children to return to school. Read the full article here: https://lnkd.in/emEDtiCb""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,9,0
https://www.linkedin.com/feed/update/urn:li:activity:6861844633891287040,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,5mo,5,mo,155,26/10/2021,"""Wishing all our Hindu friends and supporters, a Happy Deepavali! May your festival of light celebrations be joyous and safe. ✨""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,12,0
https://www.linkedin.com/feed/update/urn:li:activity:6863718324673552384,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,5mo,5,mo,155,26/10/2021,"""Singapore Children’s Society turns 70 in 2022! To celebrate this milestone, we want to hear from you. Tell us how your life as a current or former beneficiary, volunteer or even staff, has been impacted and touched by Children’s Society. Or contribute artwork for our special Anniversary collaterals. Your art piece can speak of your connection with us. You can DM us, email us at corpcomms@childrensociety.org.sg or find out more info at https://lnkd.in/eEzGKTdZ""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,10,0
https://www.linkedin.com/feed/update/urn:li:activity:6866255155449405440,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,4mo,4,mo,124,26/11/2021,"""“Relief and Happiness in Every Decade” – Were you or your loved ones once a beneficiary, volunteer or staff of Singapore Children’s Society? Do these pictures bring back memories for you or them? We want to hear from you if you had been a part of our journey from the 50s till today – share your photos, testimonials or contribute artwork as we mark our 70 years milestone in 2022. DM us on social media or find out more info at https://lnkd.in/eCSaH-ex""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,9,0
https://www.linkedin.com/feed/update/urn:li:activity:6871001394422308864,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,4mo,4,mo,124,26/11/2021,"""Do you have nostalgic pictures that captures your fond memories with Singapore Children’s Society, like the one that is shared with us 👇? Or are you a budding artist and designer who expresses your thoughts via art? Share your photos, artwork or testimonials with us as we mark our 70 years milestone in 2022! Be a part of our celebrations! DM us on social media or contact us at corpcomms@childrensociety.org.sg #sgchildrensoc70""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,11,0
https://www.linkedin.com/feed/update/urn:li:activity:6793081358999703552,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1yr,1,yr,365,30/3/2021,"""Members and staff of Singapore Children’s Society came together for our 69th Annual General Meeting (AGM) held on Tuesday evening 27 April in a hybrid format, with some attending in person at our corporate office and most joining via zoom.

In his address, our Chairman Mr Koh Choon Hui highlighted how the Society overcame the challenges brought about by the COVID-19 pandemic in 2020, thanking all staff, Board and Committee members for their resilience and adaptability during these unprecedented times. Chairman also paid tribute to the late Mrs Jean Marshall for her dedication and service to the Society.

During the meeting, the Society’s members elected the 2021-2023 Board and also approved the Annual Report and Financial Accounts for the year 2020. Please find our 2020 Annual Report and financial statements here: https://lnkd.in/ewYD-2W""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:19.897Z,16,0
https://www.linkedin.com/feed/update/urn:li:activity:6873871229309337600,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,4mo,4,mo,124,26/11/2021,"""We can’t think of a better combination: Commitment + Passion!

If you’ve not caught our campaign video for Project Hope & Smiles (bit.ly/hopeandsmiles) - We had the privilege to chat with a few of our volunteers of Singapore Children’s Society & it left us feeling immensely inspired. 

One of our many takeaways is that one can shower love in different ways! Through donation, fundraising or volunteering with us – It’s with the same intent to bring hope & smiles to our children, youth, and families in need.

Let’s continue to rise by lifting others.
To donate & find out more, visit: bit.ly/hopeandsmiles 😊 

Spread the word & support us by making a difference to their lives today!

#projecthopeandsmiles #fundraising #charity #givingback #donatetoday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.118Z,15,0
https://www.linkedin.com/feed/update/urn:li:activity:6878944641979432960,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,3mo,3,mo,93,27/12/2021,"""Mr Koh (Chairman of Singapore Children’s Society) shares about his personal conversations with our beneficiaries & the unexplainable joy he feels from giving back.

Just in case you’ve missed our campaign Project Hope & Smiles (bit.ly/hopeandsmiles_) – We spoke with a few volunteers of Singapore Children’s Society & created a campaign video 💛 Click on the link to watch it!

We hope our campaign will inspire you to take that first step of giving back in ways you feel most comfortable with 😊 Through donation, fundraising or volunteering,  we are sincerely grateful for your support & the desire of wanting to bring hope & smiles to our children, youth, and families in need.

To donate & find out more, visit: bit.ly/hopeandsmiles_ ✨

Help us spread the message with your network, share the link & support us by giving back together today!

#projecthopeandsmiles #fundraising #charity #givingback #donatetoday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.118Z,19,0
https://www.linkedin.com/feed/update/urn:li:activity:6798426698720407552,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,11mo,11,mo,341,23/4/2021,"""Selamat Hari Raya Aidilfitri! Wishing our Muslim friends, colleagues and supporters peace and happiness.""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.118Z,7,0
https://www.linkedin.com/feed/update/urn:li:activity:6813360208602030080,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,10mo,10,mo,310,24/5/2021,"""Our guest speakers, Adj A/Prof Daniel Fung, CEO of the Institute of Mental Health and Toh Sze Min, Research Officer from Singapore Children’s Society, share local research findings about ACES and discuss its impact on children. They describe the potential signs that can alert caregivers and educators that a child is negatively affected by ACES and suggest ways on how adults can respond.

Tune in at https://lnkd.in/eshbqF2""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.118Z,8,0
https://www.linkedin.com/feed/update/urn:li:activity:6826768541887418368,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,8mo,8,mo,248,25/7/2021,"""At a recent UN global meeting of world leaders, youth from all over the world spoke about making the mental health of children a priority as we build back better from COVID-19.

💬 Our very own youth member, Joanne from JYC @ Children’s Society, is featured at 2:18 of this impactful video message. Joanne is also part of the group which composed the song, ‘Signs’ to raise awareness on the need of seeking help when one experiences early signs of distress.

https://lnkd.in/eQByu7R
""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.118Z,7,0
https://www.linkedin.com/feed/update/urn:li:activity:6871342362539499521,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,4mo,4,mo,124,26/11/2021,"""When is a secret not safe to keep? Kyla Chee, Social Worker at Children’s Society shares advice in our Tips from the Expert series to help children confide to a trusted adult to keep them safe. #tipsfromtheexpert #keepasecret""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.118Z,7,0
https://www.linkedin.com/feed/update/urn:li:activity:6880326262787858432,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,3mo,3,mo,93,27/12/2021,"""🎉 Wishing you a Merry Christmas and Happy New Year! May you be filled with joy and warmth, and the hope of a new year.""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.119Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6888737774623715328,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""Can you believe it? 2022 is here & Lunar New Year is just around the corner!

While we embrace the festive season with our loved ones, not every child gets to experience the same.

Spread a little kindness (& lots of joy!) this Lunar New Year & donate to our project (bit.ly/lkncny2022) today - Make it a family affair to give back & encourage your little ones to do so too 😊

With your support, you help to keep our services and programmes running, making a positive impact on the lives of our children, youth, and families in need ❤️

To donate & find out more: visit: bit.ly/lkncny2022 ✨
Be sure to tell everyone around you about our campaign & support us by giving back today!

#lkncny2022 #fundraising #charity #givingback #donatetoday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.119Z,6,0
https://www.linkedin.com/feed/update/urn:li:activity:6843788946883919872,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,7mo,7,mo,217,25/8/2021,"""A huge THANK YOU to Killiney Kopitiam at The Star Vista for supporting Singapore Children’s Society by placing our Donation Box at its outlet. 

Do donate generously the next time you’re there for your Kopi, Teh or Kaya Toast 😉 You can donate cash or scan the QR code on the box.
All funds collected will support Singapore Children’s Society and the programmes & services we run for the beneficiaries under our care. 

If you’re a business owner and you’re keen to support us by having our Donation Box at your business premises, leave a comment below and reach out to us!

#Donations #Donationboxes #DonationsAccepted #Charity #Givingback #KillineyKopitiam #TheStarVista""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.120Z,16,2
https://www.linkedin.com/feed/update/urn:li:activity:6867348250052190208,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,4mo,4,mo,124,26/11/2021,"""Looking for a wider screen for your zoom meetings? PRISM+  has generously sponsored 3 x PRISM+ Monitors (W240) for our Donation Draw 2021 👾 Purchase your tickets at bit.ly/ddw_2021 to stand a chance to win a set!

Support a good cause & get your hands on our donation draw tickets now.

If your company would like to support this project & help us spread the word, feel free to reach out to us at frd.corporate@childrensociety.org.sg or 6273 2010.

All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes and services we run to provide relief and happiness to children in need.

(There’s more - Check out the full list of prizes on our website at  bit.ly/ddw2021-info!)

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:23.120Z,8,0
https://www.linkedin.com/feed/update/urn:li:activity:6782194883571650560,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1yr,1,yr,365,30/3/2021,"""Looking for a mid-career switch to join the social service sector? YOU may be who we’re looking for to join our big family! 

Check out these available positions - https://lnkd.in/fGXihEc 

#sgcares #sgjobs #hiringsg #joinus""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.778Z,5,0
https://www.linkedin.com/feed/update/urn:li:activity:6789813583543984128,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1yr,1,yr,365,30/3/2021,"""As a parent, with so much to do everyday, we know it can be challenging to find time to reflect and improve your parenting skills.
 
“ParenTIPS Podcast - Parenting tips on the go!” is a series of podcasts to keep you plugged into a range of topics that every parent should know. Watch this space! (p.s. you might wish to set a reminder for 21 April)

#parenting #parentingsg #parentips""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.778Z,7,0
https://www.linkedin.com/feed/update/urn:li:activity:6793066473872064512,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1yr,1,yr,365,30/3/2021,"""What needs to be in place for positive parenting to happen? Parents need to be attuned to their children's needs, and this means building up a trusting and secure relationship from young. Helping children understand the consequences of their actions on others is also an effective parenting strategy to learn. Hear about these and more in part two of this three-part series on positive parenting. 

Tune in at https://lnkd.in/gZi9VPV 

#parenting #parentingsg #parentips""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.778Z,5,0
https://www.linkedin.com/feed/update/urn:li:activity:6794849078539878400,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,11mo,11,mo,341,23/4/2021,"""The month of May is here 💖 It also means a really special day is drawing near. A mother can be your first & forever friend. 
Show your appreciation to your mom & mom-figures & honour their love by giving them the gift of giving ⭐ Make a donation in their name & make gifting extra meaningful this Mother’s Day.

 Click on the link below to donate and find out more 😊 
  
 #mothersday #fundraising #giving #donatetoday """,Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.778Z,5,0
https://www.linkedin.com/feed/update/urn:li:activity:6818794013680832512,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,9mo,9,mo,279,24/6/2021,"""Our ‘Tips from the Expert’ Series continues in July with a focus on youth. Get advice from Jumh Tantri, Counsellor at our Youth Drop-in Centre - The Fort @ Children's Society on how to overcome one’s shyness and make friends in school. #tipsfromtheexpert #makefriends""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.778Z,5,0
https://www.linkedin.com/feed/update/urn:li:activity:6823866562252980224,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,8mo,8,mo,248,25/7/2021,"""Our ‘Tips from the Expert’ Series examines youth interactions across gender. Jeanette Low, Counsellor at our Youth Drop-in Centre - Roundbox @ Children's Society shares tips to help youths understand and interact better with others from the opposite gender. #tipsfromtheexpert #genderstereotypes""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.778Z,6,0
https://www.linkedin.com/feed/update/urn:li:activity:6826406244350341120,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,8mo,8,mo,248,25/7/2021,"""Our annual Singapore Children's Society Lecture is back and will be taking place on 28 August!

For our 14th Lecture, we are thrilled to have Mrs Priscilla Lui as our speaker. She will share with us from her wealth of experience as a child rights advocate and child protection professional in Hong Kong. Watch this short video to get to know her a little better and hear what she has to say! 

Register your interest to attend at https://bit.ly/3xrhmKH. Registration is free.""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.779Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6830679198076690432,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,8mo,8,mo,248,25/7/2021,"""Since 1999, Singapore Children’s Society has conducted two sets of studies on the public's and professionals' perceptions of child abuse and neglect, and how perceptions have changed over time. 

In the second article of our latest issue of Research Bites, ""Understanding perceptions of child abuse and neglect in Singapore: Our progress and future directions"", we review major child protection milestones in Singapore and discuss the lessons we learnt from the perception studies. 
  
Read more at https://lnkd.in/geYhmKf !""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.779Z,4,0
https://www.linkedin.com/feed/update/urn:li:activity:6831509794831122432,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,8mo,8,mo,248,25/7/2021,"""Yishun Family Service @ Children’s Society will temporarily close for renovations from 13 Aug – 15 Oct (estimated). During this period, we remain contactable from 8.45am - 5.35pm on weekdays and 8.45am – 12.00pm on Saturdays. You can reach us at 6753 7331 or email us at yishunfsc@childrensociety.org.sg. We look forward to welcoming you when we reopen in October!""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.779Z,4,0
https://www.linkedin.com/feed/update/urn:li:activity:6845961045522165760,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,6mo,6,mo,186,25/9/2021,"""在这华人传统节日，家家户户会共聚一堂，提灯赏月吃月饼，共庆秋收。然而并非每个孩童能够在一个快乐，完整或安全的家庭里度过中秋节。

在我们的社会里有需要保护或是无法获得父母妥善照顾甚至遭受虐待的弱势孩童。儿童虐待可以分很多种，有的是对他们的肉体造成伤害以致出现瘀伤和骨折，有的则是情感虐待或忽视。这都有可能在他们的心灵留下深刻又持久的伤痕。

儿童在年幼时遭受这种严酷待遇，不仅会打击他们的自信心以及培养健康人际关系的能力，也会导致他们无法如常生活。

新加坡儿童会深信每个孩子都应拥有一个安全和稳定的成长环境，不受虐待和忽视等问题困扰。您的支持能够为孩子们的生活带来正面的影响。

在这中秋佳节，请献爱心，送温暖，将爱与希望传递给需要帮助的人。您的每一笔捐款将用于资助新加坡儿童会，并且展开旗下的服务项目与计划，为有需要帮助的儿童、青少年及家庭伸出援手， 改变他们的生活。

欲知详情或捐款，请浏览 bit.ly/hopeinthedark2021 ✨""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:28.779Z,4,0
https://www.linkedin.com/feed/update/urn:li:activity:6846645950480572416,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,6mo,6,mo,186,25/9/2021,"""Have you wondered if family arguments can be healthy?

Lim Jia En, Senior Social Worker at Sunbeam Place @ Children's Society shares in our Tips from the Expert series on how we can use arguments as tools to learn more about your loved ones. #tipsfromtheexpert #family""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:33.109Z,6,0
