query,error,timestamp,profilePictureUrl,username,profileUrl,comment,likeCount,replyCount,commentDate,commentId,ownerId
https://www.instagram.com/p/B6cD75DD03e/,No comments found,2022-03-22T04:42:49.772Z,,,,,,,,,
https://www.instagram.com/p/B6Z62WMn8Q4/,No comments found,2022-03-22T04:42:50.274Z,,,,,,,,,
https://www.instagram.com/p/B6P4kwEHhEq/,No comments found,2022-03-22T04:42:50.919Z,,,,,,,,,
https://www.instagram.com/p/B6H2uDunVpC/,,2022-03-22T04:42:52.466Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/75430324_533067483957215_1900181531335327744_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=D1VsiM3HQ4gAX_AaS0G&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT99pf0AloqOcO8AcyiifQTV4H1JdfSHJgUe-Gw5AsSRcQ&oe=624040E8&_nc_sid=705020,tripworld.earth,https://www.instagram.com/tripworld.earth,Very inspiring!,1,0,2019-12-16T07:42:42.000Z,17849293531769813,26045715043
https://www.instagram.com/p/B54tbQEH1hv/,No comments found,2022-03-22T04:42:53.702Z,,,,,,,,,
https://www.instagram.com/p/B5pFoj1nuJI/,No comments found,2022-03-22T04:42:54.212Z,,,,,,,,,
https://www.instagram.com/p/B5e9qwLHsxg/,No comments found,2022-03-22T04:42:55.329Z,,,,,,,,,
https://www.instagram.com/p/B5cYvgMHVYo/,No comments found,2022-03-22T04:42:55.760Z,,,,,,,,,
https://www.instagram.com/p/B5XPCBYn0ds/,No comments found,2022-03-22T04:42:56.297Z,,,,,,,,,
https://www.instagram.com/p/B5UqZhMjwN7/,No comments found,2022-03-22T04:42:56.628Z,,,,,,,,,
https://www.instagram.com/p/B5K7PGNHgd-/,,2022-03-22T04:42:58.745Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/95405381_247767709756578_4264979387662729216_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Tk709_d0nh0AX8OolmF&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8wUlV11tkSHV55RwO8C6nhNbO54bJLAIfK7BA-8Qvnyw&oe=6240DE8D&_nc_sid=705020,yofathletica,https://www.instagram.com/yofathletica,👏👏👏,0,0,2019-11-22T15:05:16.000Z,17861325964593326,7391525550
https://www.instagram.com/p/B5HPkY-HVcZ/,No comments found,2022-03-22T04:42:59.933Z,,,,,,,,,
https://www.instagram.com/p/B44xykCnWwM/,No comments found,2022-03-22T04:43:00.392Z,,,,,,,,,
https://www.instagram.com/p/B4waW8DHNPM/,No comments found,2022-03-22T04:43:00.741Z,,,,,,,,,
https://www.instagram.com/p/B4TmCTYHSJ5/,No comments found,2022-03-22T04:43:01.369Z,,,,,,,,,
https://www.instagram.com/p/B4RlC_igqI5/,,2022-03-22T04:43:02.689Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/121486937_780940049412577_7863280471094787325_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ub1ppC8LgiAAX8D-YY9&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_6u9BWACH-bf-3TTmKjgZeL-sp6nYW-j8PA7Hujt7F3A&oe=6240C7F6&_nc_sid=705020,thestonedoves,https://www.instagram.com/thestonedoves,Yeah thats me and yeah i did thems makeup uwu,0,0,2019-11-21T11:15:59.000Z,17885635915446964,8923654150
https://www.instagram.com/p/B4MS5HbAVQV/,,2022-03-22T04:43:04.745Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/270003335_1428927840858755_2279351200670021045_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=zLbAjtSwRcYAX8ypL-0&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-7KznBJ4i3jx9B56rtD5UDDNT__VYHjhq4q3Wda4A64Q&oe=6240759B&_nc_sid=705020,xwardina_syax,https://www.instagram.com/xwardina_syax,Awww 😢😢😢😢 So Sad,0,0,2019-10-29T17:15:08.000Z,17970060277295843,18282884925
https://www.instagram.com/p/B4MS5HbAVQV/,,2022-03-22T04:43:04.745Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/10948954_379131602268965_1652806174_a.jpg?_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Zpvx08tOR3sAX9hGFY3&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9vc1uUnQl1L_Wsf1SWDuc_15nlXo1Z35eSeojpivnlaA&oe=6240C180&_nc_sid=705020,kaylearn_ccr,https://www.instagram.com/kaylearn_ccr,❤️ ❤️ ❤️,1,0,2019-10-29T06:52:00.000Z,17897558917396895,1419011567
https://www.instagram.com/p/B4HQXCpHjbx/,,2022-03-22T04:43:07.601Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/18298390_113529785884731_4166030827290886144_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=u9Di51JQgaIAX-s6gTD&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-q4JzLYTSp6ahudTxO0qRaA9mKNsXYBjozFtdjYDWpqw&oe=6240DE3F&_nc_sid=705020,quahpl,https://www.instagram.com/quahpl,😱$2.63 3 meals,0,0,2019-10-29T13:15:01.000Z,17846098426733967,318093835
https://www.instagram.com/p/B4HQXCpHjbx/,,2022-03-22T04:43:07.601Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/256004319_2067699383394957_6866455813337187115_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=_cr1g3fmMNAAX8BPVi6&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9Fy-_yRto3Rjdg0-1K33MmPVf0dCOZXxo1iQWLjyt5rw&oe=623F7DAD&_nc_sid=705020,maemak,https://www.instagram.com/maemak,@quahpl,0,0,2019-10-29T12:33:26.000Z,17847656464701551,291794810
https://www.instagram.com/p/B4GqccGK-TH/,No comments found,2022-03-22T04:43:08.631Z,,,,,,,,,
https://www.instagram.com/p/B4EJT2IgUhr/,No comments found,2022-03-22T04:43:09.133Z,,,,,,,,,
https://www.instagram.com/p/B4BkP3MHV3B/,No comments found,2022-03-22T04:43:09.667Z,,,,,,,,,
https://www.instagram.com/p/B3_9VaUnukZ/,No comments found,2022-03-22T04:43:10.163Z,,,,,,,,,
https://www.instagram.com/p/B39LpsVHy2U/,No comments found,2022-03-22T04:43:10.621Z,,,,,,,,,
https://www.instagram.com/p/B36j54wH3TQ/,No comments found,2022-03-22T04:43:11.152Z,,,,,,,,,
https://www.instagram.com/p/B339v0wHfIs/,,2022-03-22T04:43:12.557Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/26184811_276201772910400_3837038720419102720_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=4Kv1Xx8bXa8AX-X49vn&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_amTMMKsmZYc2fKLRcc1uWk4Om80UTMb8H8zKfaAQuYg&oe=6240C548&_nc_sid=705020,lifebeyondgrades,https://www.instagram.com/lifebeyondgrades,@mrjohnlim,0,0,2019-10-21T12:06:24.000Z,17871766786485892,6424154690
https://www.instagram.com/p/B3yYU2pHscx/,No comments found,2022-03-22T04:43:13.760Z,,,,,,,,,
https://www.instagram.com/p/B3s6eGzHUtD/,,2022-03-22T04:43:15.473Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/26184811_276201772910400_3837038720419102720_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=4Kv1Xx8bXa8AX-X49vn&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_amTMMKsmZYc2fKLRcc1uWk4Om80UTMb8H8zKfaAQuYg&oe=6240C548&_nc_sid=705020,lifebeyondgrades,https://www.instagram.com/lifebeyondgrades,💚,0,0,2019-10-24T04:06:16.000Z,17848296022675788,6424154690
https://www.instagram.com/p/B3s6eGzHUtD/,,2022-03-22T04:43:15.473Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/11849877_1609617292647339_2081500993_a.jpg?_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=AOKf1BbxCHcAX9j_7MQ&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8Wsh5cVzRHmKmKbML7zgMksSIT6T8QEaV6A0FkJjLTyg&oe=623F5288&_nc_sid=705020,shatteredtear,https://www.instagram.com/shatteredtear,@nekowonie,0,0,2019-10-17T09:18:58.000Z,17861147107557064,12428431
https://www.instagram.com/p/B3s6eGzHUtD/,,2022-03-22T04:43:15.473Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/262926635_1267255523772389_4859735031412218562_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=oaNv59YxUDkAX_yrHt1&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8iCOCj27CYvC6I79Nv0ZNWi4-gVDNECo3D2Lzw8xDoqQ&oe=6240C479&_nc_sid=705020,its_saffiyah,https://www.instagram.com/its_saffiyah,@ooi14_9 lets try HAHAH,0,0,2019-10-17T07:27:48.000Z,18038330851204299,4181706028
https://www.instagram.com/p/B3s6eGzHUtD/,,2022-03-22T04:43:15.473Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/264530005_4279357292174731_4062843401247748190_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=sCJXI3kIwTYAX8WL_uJ&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8kIm-EbxnVvi_zhIUp4M-4BtXeJK3M64HwyncZ5yH5og&oe=62405B58&_nc_sid=705020,aaiiddiieell,https://www.instagram.com/aaiiddiieell,I won’t eat breakfast Nor lunch but dinner I will eat $2 combo 711 noodles and drinks,0,0,2019-10-17T02:02:01.000Z,17895780892402974,7995780946
https://www.instagram.com/p/B3rQDjSHNtT/,No comments found,2022-03-22T04:43:17.159Z,,,,,,,,,
https://www.instagram.com/p/B3geviRnAF2/,No comments found,2022-03-22T04:43:17.711Z,,,,,,,,,
https://www.instagram.com/p/B3d8mOKArj_/,No comments found,2022-03-22T04:43:18.082Z,,,,,,,,,
https://www.instagram.com/p/B3T4W1FnYt6/,,2022-03-22T04:43:19.968Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/12568271_1675175636105151_696356103_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=2hO5KaagyFYAX_68Lqp&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2Fg-Zf3moieGWGY8Q5bp2yAGkG4L7_0nwiK2o9DqjHA&oe=623F7206&_nc_sid=705020,jteng76,https://www.instagram.com/jteng76,😢 #childreninneed,0,0,2019-10-07T10:38:48.000Z,18058457365172644,575390539
https://www.instagram.com/p/B3RBb3IHTCI/,,2022-03-22T04:43:22.386Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/274478965_1562042080841648_5311733066180476321_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Fu5u-0uAGJYAX8BsNt4&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_iVlWjxpiGnYLAFlOtIBOzHh_xyKNy8Ywwd9fQvsvt9Q&oe=623FE26F&_nc_sid=705020,runningaaronss,https://www.instagram.com/runningaaronss,👏👏👏,0,0,2019-10-06T06:53:50.000Z,17884918393421282,29539
https://www.instagram.com/p/B3OV26bHYXq/,,2022-03-22T04:43:25.205Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/205154329_289426596202705_5400417273951589182_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=KBFTAd1SGjAAX9C9l3o&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-rPZK7CLrp6PbyyxXbv3ujjpYQeaXKpFVYXm9eDV4Whg&oe=6240A0C2&_nc_sid=705020,ozia_steve,https://www.instagram.com/ozia_steve,Link is not clickable,0,0,2019-10-05T15:02:17.000Z,17876592433455388,1503416504
https://www.instagram.com/p/B3HIub-ntWo/,No comments found,2022-03-22T04:43:26.363Z,,,,,,,,,
https://www.instagram.com/p/B3Bxl2ln_dg/,,2022-03-22T04:43:28.513Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/51144481_386073872173121_5848679579413118976_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=LHwIWDGEqsgAX9prR2z&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9jdyu7S7NJ9G7g8MAE9H3xn4HYTC4R6LL5gbLwhVGSiQ&oe=6240756F&_nc_sid=705020,buffettonlineschoolofficial,https://www.instagram.com/buffettonlineschoolofficial,Well said! 🙌,0,0,2019-10-03T12:10:03.000Z,18056943040197818,11178155175
https://www.instagram.com/p/B3Bxl2ln_dg/,,2022-03-22T04:43:28.513Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/12568271_1675175636105151_696356103_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=2hO5KaagyFYAX_68Lqp&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2Fg-Zf3moieGWGY8Q5bp2yAGkG4L7_0nwiK2o9DqjHA&oe=623F7206&_nc_sid=705020,jteng76,https://www.instagram.com/jteng76,@immamommy.grace #cyberbullying,0,0,2019-10-01T06:26:43.000Z,17964796309290497,575390539
https://www.instagram.com/p/B3Bxl2ln_dg/,,2022-03-22T04:43:28.513Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/11248987_905443806204092_1309070997_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=UsCwG56TDMUAX_HqaKh&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9Ztx5h9RjJNNKkzAtCviCQs9gavJtqmysr6H22ULbZwA&oe=623F8688&_nc_sid=705020,wealsocare,https://www.instagram.com/wealsocare,👏👏,0,0,2019-09-30T08:54:23.000Z,17914114489353472,1710351828
https://www.instagram.com/p/B2lkc5tH5hQ/,No comments found,2022-03-22T04:43:30.289Z,,,,,,,,,
https://www.instagram.com/p/B2jPvCpHUaQ/,No comments found,2022-03-22T04:43:30.802Z,,,,,,,,,
https://www.instagram.com/p/B2flclUI1_K/,No comments found,2022-03-22T04:43:31.135Z,,,,,,,,,
https://www.instagram.com/p/B2Wd4nOHElY/,No comments found,2022-03-22T04:43:31.677Z,,,,,,,,,
https://www.instagram.com/p/B2S-ojZI5QA/,No comments found,2022-03-22T04:43:32.077Z,,,,,,,,,
https://www.instagram.com/p/B2EJf5sn9FH/,No comments found,2022-03-22T04:43:32.679Z,,,,,,,,,
https://www.instagram.com/p/B1gC0BygGc8/,No comments found,2022-03-22T04:43:33.013Z,,,,,,,,,
https://www.instagram.com/p/B1P822no5RL/,No comments found,2022-03-22T04:43:33.375Z,,,,,,,,,
https://www.instagram.com/p/B1Kv1qGoanG/,No comments found,2022-03-22T04:43:33.779Z,,,,,,,,,
https://www.instagram.com/p/B07TCxHHD7-/,,2022-03-22T04:43:34.997Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/14499123_556882207844011_2640009976151539712_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=nQXEQ-3TfZUAX8cCI8r&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9AlX2rZJc4GDH1j2W6e5C0nGCpgE9etHEIec0rYBLDAA&oe=6241336C&_nc_sid=705020,pyroviper,https://www.instagram.com/pyroviper,Happy Birthday Singapore!!! 🇸🇬 🇸🇬 🇸🇬 #MajulahSingapura !!! #NDP2019 #NationalDay #NDP,0,0,2019-08-09T14:53:26.000Z,18089687905065241,597237198
https://www.instagram.com/p/B07TCxHHD7-/,,2022-03-22T04:43:34.997Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/78954304_2860384860659853_7991263631801057280_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=RoPwPL6t1FQAX_YMve3&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_nTuyWK_0yj6-HU6TfY4Mc2tJgz4HZZU2cydRH4yrjZQ&oe=6240C9C1&_nc_sid=705020,myopiaexpertsg,https://www.instagram.com/myopiaexpertsg,Happy birthday Singapore,0,0,2019-08-09T03:30:54.000Z,17886995728377577,6645984881
https://www.instagram.com/p/B02Jft1HgSl/,No comments found,2022-03-22T04:43:36.238Z,,,,,,,,,
https://www.instagram.com/p/B0cLSQnH3VF/,,2022-03-22T04:43:37.871Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/272166842_519978339209684_8889402567273377526_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=VsbwWL1vgrAAX8awvm2&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_gXAK9Khf4ZgtaM7OLjF9DjGZCd7aYSklhD29xyz5JZQ&oe=62413267&_nc_sid=705020,scs.bullyfree.sg,https://www.instagram.com/scs.bullyfree.sg,❤,0,0,2019-07-28T15:06:56.000Z,17864047264453953,1915307028
https://www.instagram.com/p/B0TAcYMnM58/,No comments found,2022-03-22T04:43:39.103Z,,,,,,,,,
https://www.instagram.com/p/B0DGuANgHgI/,No comments found,2022-03-22T04:43:39.437Z,,,,,,,,,
https://www.instagram.com/p/BzxHo1kHQh6/,,2022-03-22T04:43:40.807Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/274963669_714874216285491_7577434443270779655_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=G7B33wzUQisAX9ENqQf&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-oSv0UGmJnqSZvB11PAHhGVRZvSgf_qWqrW8VZsVm1EQ&oe=624025C8&_nc_sid=705020,jasminewong_123,https://www.instagram.com/jasminewong_123,Thank You For Helping them,0,0,2019-07-11T13:22:00.000Z,18064441462119012,3166579713
https://www.instagram.com/p/BzxHo1kHQh6/,,2022-03-22T04:43:40.807Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/274963669_714874216285491_7577434443270779655_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=G7B33wzUQisAX9ENqQf&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-oSv0UGmJnqSZvB11PAHhGVRZvSgf_qWqrW8VZsVm1EQ&oe=624025C8&_nc_sid=705020,jasminewong_123,https://www.instagram.com/jasminewong_123,👏👏,0,0,2019-07-11T13:21:29.000Z,17899096615345194,3166579713
https://www.instagram.com/p/BzsB2ddghER/,,2022-03-22T04:43:43.411Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/239650691_4215585848535939_890094514353183002_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Z-XKgsHRIOAAX-8Hmx4&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8PuD9QYjmU70K7Hi3Qs9_296huCq27GNMcuwFY0zpIWg&oe=623F7F75&_nc_sid=705020,longjunyu77,https://www.instagram.com/longjunyu77,"Singapore Children’s Society was established in 1952.
@sulina62 @arif1995er 
My FB name is 隆君余",0,0,2019-07-10T08:56:54.000Z,18074374078079498,1691751564
https://www.instagram.com/p/BzsB2ddghER/,,2022-03-22T04:43:43.411Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/89370147_1081074348922423_1982215771761147904_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=APtIq6e0qqcAX_ZN72G&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-s7c1zh3uotj3Qof1TlGjDe76biDcjSE2PxLaiYKoCIA&oe=62405D8C&_nc_sid=705020,singaporesilentheroes,https://www.instagram.com/singaporesilentheroes,Awesome,0,0,2019-07-10T04:35:40.000Z,17888059516371739,13247517104
https://www.instagram.com/p/BzpTVANgZwR/,No comments found,2022-03-22T04:43:44.435Z,,,,,,,,,
https://www.instagram.com/p/BzmZiSbnUFJ/,,2022-03-22T04:43:45.799Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/121486937_780940049412577_7863280471094787325_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ub1ppC8LgiAAX8D-YY9&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_6u9BWACH-bf-3TTmKjgZeL-sp6nYW-j8PA7Hujt7F3A&oe=6240C7F6&_nc_sid=705020,thestonedoves,https://www.instagram.com/thestonedoves,Oh tHATS US HIIII 😍,0,0,2019-07-28T08:32:16.000Z,17893786405369471,8923654150
https://www.instagram.com/p/Bzhz-i8n-Y8/,No comments found,2022-03-22T04:43:46.938Z,,,,,,,,,
https://www.instagram.com/p/BzXXGLUnAoO/,No comments found,2022-03-22T04:43:47.258Z,,,,,,,,,
https://www.instagram.com/p/ByzX3PPntil/,No comments found,2022-03-22T04:43:47.531Z,,,,,,,,,
https://www.instagram.com/p/BywGW_2nzQD/,No comments found,2022-03-22T04:43:47.871Z,,,,,,,,,
https://www.instagram.com/p/ByokZ8MngRq/,,2022-03-22T04:43:49.342Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/138934582_431411807906182_8494435270835535014_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=yWDtHk3BIJgAX9KcdPk&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8tphVxSUywgl7-SWHEx3Rcm02UXJfjEBXE9Nk4qQOnOw&oe=623F83CB&_nc_sid=705020,chelopbahhh,https://www.instagram.com/chelopbahhh,Hi. Do these kids need help with reading or any skills? I would like to volunteer to help them.,5,0,2019-06-13T03:02:32.000Z,18067244434073761,6251975502
https://www.instagram.com/p/BynOSF8nRof/,No comments found,2022-03-22T04:43:50.508Z,,,,,,,,,
https://www.instagram.com/p/ByZuYXvn7D7/,No comments found,2022-03-22T04:43:51.030Z,,,,,,,,,
https://www.instagram.com/p/ByTxINHnZLI/,No comments found,2022-03-22T04:43:51.346Z,,,,,,,,,
https://www.instagram.com/p/ByRY8OnnnVz/,,2022-03-22T04:43:52.865Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/37101285_1307614922705000_135952877607714816_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=oGfQu1zVHQYAX_NE_eG&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9rrdNisT8AQMgUWhhyz8E-ql3paMewao1t0qqW_ltiPQ&oe=62409A80&_nc_sid=705020,comeandsayhellostudio,https://www.instagram.com/comeandsayhellostudio,😍,0,0,2019-06-04T06:21:56.000Z,18041631460131761,8140883511
https://www.instagram.com/p/ByFMpF6nAYQ/,No comments found,2022-03-22T04:43:54.649Z,,,,,,,,,
https://www.instagram.com/p/ByB6YwanXAY/,No comments found,2022-03-22T04:43:55.063Z,,,,,,,,,
https://www.instagram.com/p/Bx8zTVIn1Bv/,No comments found,2022-03-22T04:43:55.503Z,,,,,,,,,
https://www.instagram.com/p/BxtRNhpn9oe/,No comments found,2022-03-22T04:43:55.871Z,,,,,,,,,
https://www.instagram.com/p/Bxn_q7PnYiT/,No comments found,2022-03-22T04:43:56.229Z,,,,,,,,,
https://www.instagram.com/p/BxlmLkun2Lh/,No comments found,2022-03-22T04:43:56.511Z,,,,,,,,,
https://www.instagram.com/p/Bxga4amnQIg/,,2022-03-22T04:43:58.469Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/38893357_475502929634487_5854741633693646848_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=PAJuYYvZ0vgAX_jg2Ob&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_BgoMKLRCZUfD1-XeFdjhcavlALxOocWtg9iLxGxRpVQ&oe=6240AB8A&_nc_sid=705020,altuzacademydyslexiamalaysia,https://www.instagram.com/altuzacademydyslexiamalaysia,😃,0,0,2019-05-19T04:22:33.000Z,17999157388222375,8445930287
https://www.instagram.com/p/BxZOYkYnWJl/,No comments found,2022-03-22T04:43:59.458Z,,,,,,,,,
https://www.instagram.com/p/BxV-CAwHC26/,No comments found,2022-03-22T04:43:59.774Z,,,,,,,,,
https://www.instagram.com/p/BxTtKNCnSQ3/,No comments found,2022-03-22T04:44:00.089Z,,,,,,,,,
https://www.instagram.com/p/BxRdz1_H-dE/,No comments found,2022-03-22T04:44:00.676Z,,,,,,,,,
https://www.instagram.com/p/BxOiWtVnKTA/,No comments found,2022-03-22T04:44:01.021Z,,,,,,,,,
https://www.instagram.com/p/BxJOjkvHzVA/,No comments found,2022-03-22T04:44:01.402Z,,,,,,,,,
https://www.instagram.com/p/Bw51_T6nOR8/,No comments found,2022-03-22T04:44:01.768Z,,,,,,,,,
https://www.instagram.com/p/Bw3tkarna8c/,No comments found,2022-03-22T04:44:02.080Z,,,,,,,,,
https://www.instagram.com/p/Bw0pTpKnwKZ/,,2022-03-22T04:44:03.410Z,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.2885-19/118944745_807516136454046_417994064108458564_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=binxkJyhqz0AX_MEpTc&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9aWfwluq7g2UyKbxQeriU5zkcS3C9S-h5FiJ8Ref5okg&oe=62412D26&_nc_sid=705020,giveit30,https://www.instagram.com/giveit30,👍👋,0,0,2019-05-01T03:05:05.000Z,18060676171019760,2276610690
https://www.instagram.com/p/BwlMUWsnXmn/,No comments found,2022-03-22T04:44:07.079Z,,,,,,,,,
https://www.instagram.com/p/BwjIBzuH4Au/,No comments found,2022-03-22T04:44:07.548Z,,,,,,,,,
https://www.instagram.com/p/Bwa6BSOnN-K/,No comments found,2022-03-22T04:44:07.908Z,,,,,,,,,
https://www.instagram.com/p/BwYTxCZn4Mf/,No comments found,2022-03-22T04:44:08.332Z,,,,,,,,,
