postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,profileUrl,username,fullName,imgUrl,postId,timestamp,query,videoUrl,viewCount,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,location,locationId,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5
https://www.instagram.com/p/CNrOK5tH1od/,"Madam Linda and her son are among the beneficiaries of ComLink, which was launched in 2019 at four locations to better support families with children living in rental housing.
 
“There are many programmes being offered at ComLink. My son, who is in Primary 3, needs guidance in his studies and receives tuition there. It has been a smooth and happy experience for my son. He loves the fun and enjoys interacting with his teachers and friends. It is convenient as the programme is located just next to my block so I do not need to worry about travelling,” said Madam Linda.
 
Thanks to the partnership between government agencies, companies and community partners, Madam Linda's son participates in @kids.excel Singapore (an inclusive Sports and Academic development programme), a tuition programme with social enterprise @kindlespark.sg, a reading programme with @sg.bless (Bringing Love to Every Single Soul) and @moneywhizz_sg (a financial literacy workshop for young children run by NUS students).
 
To help her with her health needs, Madam Linda also receives free essential medical treatment through @satacommhealth’s Doctors-On-Wheels service.
 
Over the next two years, ComLink will be expanded nation-wide to 21 towns, benefitting 14,000 families. ComLink provides proactive outreach to these families, close case support depending on families’ needs and customised programmes and services through galvanizing the community. If you are interested to volunteer with us and make a difference in the lives of these families, sign up at www.volunteer.sg.
 
#SingaporeTogether #SGBudget2021 #SGCares",0,44,2021-04-15T05:44:46.000Z,,,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/174424546_501434980889603_7541260426742088374_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=8P86cblWWS8AX_WHlR7&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-dPuUAVl6RH9J0lX6zjP748SPYWrFs_L1Ry7mMlKE-OQ&oe=62406B41&_nc_sid=86f79a,2552195935641754141,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CNJj6uiJ3MC/,"Under the KidSTART Home Visitation Programme, Rachel Lua has become more confident with her parenting skills, as she learnt different ways to educate, bond and communicate with her two-year old son.
 
“Before joining KidSTART, I was often unsure of my parenting ability, and felt overwhelmed while taking care of my son. Our KidSTART Home Visitor, Ms Hannah Dass, taught me many different parenting strategies, such as paying attention to the tone of my voice when I am angry with my son or trying to explain things to him, so as to make him listen to me and not be hurt by my words. Ms Hannah also checked in regularly on my mental well-being, assuring me that it was okay to take breaks and enjoy some “me” time.
 
I am really thankful for Ms Hannah’s support and encouragement, which have helped me develop a better relationship with my son, and learn the importance of practicing self-care. My son also looks forward to seeing his favourite Auntie Hannah,” said Rachel.
 
The KidSTART Home Visitation Programme is a key component of KidSTART, which provides upstream support to pregnant mothers and young children up to 6 years old from low-income families. This year, KidSTART will be expanded further to Choa Chu Kang, Bukit Batok and Bukit Panjang to benefit more families. A dedicated KidSTART Singapore office has also been set up to support the scale-up.
 
#SGBudget2021 #KidSTARTSG",1,127,2021-04-02T04:00:37.000Z,,,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/166807752_451736256059081_1601452910833365627_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=WreaWxsBHHcAX-SvW15&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8dvoDm5JHiHgdrwOjG7eDyFKorr3KNbdcrYe4MnibxUg&oe=6240934C&_nc_sid=86f79a,2542721431950029570,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMqVv-8Lr4X/,"Our friends with Down Syndrome from @sgminds have come together to create a specially curated workout routine that is fun, colourful and inclusive!

Join us as we celebrate #WorldDownSyndromeDay today, by donning colourful socks to raise awareness that persons with Down Syndrome can also be active members of our community. Share your photos on social media and tag @sgminds and #sgwdsd.
 
#InclusiveSG",1,166,2021-03-21T01:00:21.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/162875508_452002609459409_7793331999669332285_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=2nVJeBDFWv4AX-7irzs&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9bw5zAFb6Afv6ATK9Rs5VaxcmyhiGPJ9a4_k0r2FjG-g&oe=623FF04D&_nc_sid=86f79a,2533933391824044917,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMqVv-8Lr4X/,"Our friends with Down Syndrome from @sgminds have come together to create a specially curated workout routine that is fun, colourful and inclusive!

Join us as we celebrate #WorldDownSyndromeDay today, by donning colourful socks to raise awareness that persons with Down Syndrome can also be active members of our community. Share your photos on social media and tag @sgminds and #sgwdsd.
 
#InclusiveSG",1,166,2021-03-21T01:00:21.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/162984231_4181352241909534_8638945726698697219_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ME-ci7tF57AAX9UIq5V&tn=Sdxcu9xVf-bu1dRS&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9mg4h26L2oipNvrnlGZTIbTu6dU116AvDMXGmv08VxOQ&oe=623F6275&_nc_sid=86f79a,2533933391815665748,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMd4HLLBTno/,"This #WorldSocialWorkDay, #LetsMeet Lim Shen Yong, Senior Social Worker at AMKFSC Community Services Ltd.

“As a student, I was often jeered at for my poor academic performance, which affected my self-esteem. I was fortunate to have received support and guidance from my parents and teachers, who believed in my potential and gave me opportunities to develop my strengths. This made me realise the importance of having a strong support system in life. Hence, I want to provide the same support to other youths who are going through challenging times.

In my role at Youth Infinity now, I work primarily with youth drug offenders and strive to help them find their voice and self-identity. Once, a client told me that he trusted no one apart from his mother due to the hurt, betrayal and anger that he had experienced from the people around him. As a result, he chose to isolate himself. I continued to engage him and he gradually opened up to me. He also slowly developed the confidence to rebuild his trust in others. When I see youths like him move on and grow into a better version of themselves, I am reminded that the work I do is impactful.”

#WSWD2021",0,121,2021-03-16T04:50:29.000Z,,,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/161281114_885664918955456_1010488362559678891_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=rUoaoxegBkwAX_bc8Rg&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8nOIXblycMkITiGwH7Vwm989XC8he-66vo3Fw1YTZ-XQ&oe=62403CB7&_nc_sid=86f79a,2530425349289097704,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMJtV8pnDv6/,"Introducing Papilionanthe SG Women 🌸, a new orchid hybrid created by the Singapore Botanic Gardens in celebration of the continued progress, contributions and achievements of all SG Women. The orchid was unveiled on #InternationalWomensDay, and its lineage can be traced to our national flower, Vanda Miss Joaquim. 
&nbsp;
Swipe 👈🏻 to have a close-up look at the Papilionanthe SG Women. The orchid will also be on display at the National Orchid Garden from 9 to 12 March.

Here’s wishing everyone a happy International Women’s Day!

#IWD2021 #CelebratingSGWomen",1,165,2021-03-08T08:51:35.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/157562962_155836956382551_2677732993772637446_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=tUjVzsx1GcMAX9_lWUV&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_E2iQpvA8lCYnrzbm5qAqOnVu4rcmIbUM5Ik6Nr905Eg&oe=6240FEB9&_nc_sid=86f79a,2524748482978026532,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMJtV8pnDv6/,"Introducing Papilionanthe SG Women 🌸, a new orchid hybrid created by the Singapore Botanic Gardens in celebration of the continued progress, contributions and achievements of all SG Women. The orchid was unveiled on #InternationalWomensDay, and its lineage can be traced to our national flower, Vanda Miss Joaquim. 
&nbsp;
Swipe 👈🏻 to have a close-up look at the Papilionanthe SG Women. The orchid will also be on display at the National Orchid Garden from 9 to 12 March.

Here’s wishing everyone a happy International Women’s Day!

#IWD2021 #CelebratingSGWomen",1,165,2021-03-08T08:51:35.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/157451886_162160782391918_6746542179405848713_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ABZsbBkkbhkAX-9vRV_&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9zM_twcRuKenEPc_OSDjeOQieIK4GUv1m6Lroh04fHfQ&oe=6240B153&_nc_sid=86f79a,2524748483020122371,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMJtV8pnDv6/,"Introducing Papilionanthe SG Women 🌸, a new orchid hybrid created by the Singapore Botanic Gardens in celebration of the continued progress, contributions and achievements of all SG Women. The orchid was unveiled on #InternationalWomensDay, and its lineage can be traced to our national flower, Vanda Miss Joaquim. 
&nbsp;
Swipe 👈🏻 to have a close-up look at the Papilionanthe SG Women. The orchid will also be on display at the National Orchid Garden from 9 to 12 March.

Here’s wishing everyone a happy International Women’s Day!

#IWD2021 #CelebratingSGWomen",1,165,2021-03-08T08:51:35.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/158470968_438516047475841_7978276141581836524_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=D0xDBjdN_0kAX9LCX6O&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8vmAl9xm5rFmnbw4uGWeNFeVuTio-OnRDhUXEPhDNgpw&oe=62403375&_nc_sid=86f79a,2524748483036964954,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMJtV8pnDv6/,"Introducing Papilionanthe SG Women 🌸, a new orchid hybrid created by the Singapore Botanic Gardens in celebration of the continued progress, contributions and achievements of all SG Women. The orchid was unveiled on #InternationalWomensDay, and its lineage can be traced to our national flower, Vanda Miss Joaquim. 
&nbsp;
Swipe 👈🏻 to have a close-up look at the Papilionanthe SG Women. The orchid will also be on display at the National Orchid Garden from 9 to 12 March.

Here’s wishing everyone a happy International Women’s Day!

#IWD2021 #CelebratingSGWomen",1,165,2021-03-08T08:51:35.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/157886546_243075324116746_3385840960723780285_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=9Lk5L_HZoqAAX_bSU1Z&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-pmpc1Cqq3BLuw-sXH330rh-nOX9NDXyztpC_EXwT4xg&oe=624033CE&_nc_sid=86f79a,2524748483045142966,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMJtV8pnDv6/,"Introducing Papilionanthe SG Women 🌸, a new orchid hybrid created by the Singapore Botanic Gardens in celebration of the continued progress, contributions and achievements of all SG Women. The orchid was unveiled on #InternationalWomensDay, and its lineage can be traced to our national flower, Vanda Miss Joaquim. 
&nbsp;
Swipe 👈🏻 to have a close-up look at the Papilionanthe SG Women. The orchid will also be on display at the National Orchid Garden from 9 to 12 March.

Here’s wishing everyone a happy International Women’s Day!

#IWD2021 #CelebratingSGWomen",1,165,2021-03-08T08:51:35.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/158648506_471116140591954_2646198830731992390_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ewMuv7uNc-YAX_jl71b&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9LsGM0oAfU9-L8Gc7AODyzNH7cZjwC7VC-OEpxqGcivg&oe=6241035A&_nc_sid=86f79a,2524748482994884910,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMJtV8pnDv6/,"Introducing Papilionanthe SG Women 🌸, a new orchid hybrid created by the Singapore Botanic Gardens in celebration of the continued progress, contributions and achievements of all SG Women. The orchid was unveiled on #InternationalWomensDay, and its lineage can be traced to our national flower, Vanda Miss Joaquim. 
&nbsp;
Swipe 👈🏻 to have a close-up look at the Papilionanthe SG Women. The orchid will also be on display at the National Orchid Garden from 9 to 12 March.

Here’s wishing everyone a happy International Women’s Day!

#IWD2021 #CelebratingSGWomen",1,165,2021-03-08T08:51:35.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/158384843_524343601881631_2814593076580637295_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=7aL2hzC1YswAX8Rr8pJ&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8qr96HmtfH6b2Loh88BPXuI69W4RJcEzrYlWGf0-Os0g&oe=6240087D&_nc_sid=86f79a,2524748483045245951,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CMJtV8pnDv6/,"Introducing Papilionanthe SG Women 🌸, a new orchid hybrid created by the Singapore Botanic Gardens in celebration of the continued progress, contributions and achievements of all SG Women. The orchid was unveiled on #InternationalWomensDay, and its lineage can be traced to our national flower, Vanda Miss Joaquim. 
&nbsp;
Swipe 👈🏻 to have a close-up look at the Papilionanthe SG Women. The orchid will also be on display at the National Orchid Garden from 9 to 12 March.

Here’s wishing everyone a happy International Women’s Day!

#IWD2021 #CelebratingSGWomen",1,165,2021-03-08T08:51:35.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/158424086_922739585208385_6851530351731676267_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=JZF4hFi_ZKwAX_3UNhp&edm=APU89FABAAAA&ccb=7-4&oh=00_AT86ZW5rXJGFJOE4ObE2H3Bf5JZTiWm27f9gRkJ6QbHx-Q&oe=62406439&_nc_sid=86f79a,2524748483028431802,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CLQVDkVBEWE/,"“Things fell into place quickly after we met each other last year, and marriage was naturally on the cards. We wanted to hold a mega wedding banquet in India, as we both have big families there.

Unfortunately, we had to scale down our plans because of the COVID-19 situation. Though disappointed, we embraced having a smaller wedding with our close ones in Singapore, and all that matters is we are happy.” – Abraham and Puja",0,51,2021-02-14T02:02:38.000Z,,,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/149474825_309929020497744_4224379725846656398_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=O67wAOmRmasAX-l38LE&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8ZdBVA2ae-Ly4I45JWCcui2zKzWV3aojqnifjzy0-CMw&oe=62410B72&_nc_sid=86f79a,2508597596587836804,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CLQU8k1H_qz/,"“We dated for six years before deciding to get married and settle down. We had a grand plan of holding two weddings – one in Singapore, and another in Amini’s Indonesian hometown.

When COVID-19 hit, all of that changed, and we were at a loss of what to do. We eventually engaged a wedding planner to turn things around within three months, and held our wedding banquet in a restaurant. It was challenging for us, but we supported each other, and emerged stronger together.” – Helmy and Amini",0,27,2021-02-14T02:01:41.000Z,,,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/149073036_2105374273102666_768611930155774046_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=InDWhUVMo7wAX9mt9xf&tn=Sdxcu9xVf-bu1dRS&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-JatSaZdKENJlPSngXpb_t5nlOTxRGHsTx6z57z5Oz4g&oe=623FE882&_nc_sid=86f79a,2508597116090186419,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CLQUwuwLpVZ/,"“From the time we started dating as classmates two years ago, we saw a future together. We were best friends, team mates, and partners. 

We went ahead with our church wedding in January this year, and live-streamed the ceremony for our relatives to witness this special occasion. Planning a wedding during the pandemic was indeed tough, but fun! We feel accomplished and glad that we made it happen, together.” – Joseph and Evelyn",0,133,2021-02-14T02:00:04.000Z,,,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/149932404_127017425967906_1792406072738831930_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=JlZftkUrCuYAX-07gfa&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9clA6J3ebCvX-ig5DjZgKcLsbyLuVaRnDsz3I8jSbi8g&oe=623FDBD3&_nc_sid=86f79a,2508596302110954841,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CLNv-4WFdx5/,"Join us in celebrating SG women by dedicating a virtual bouquet to a special woman in your life! 🌼💐🌸
 
Inspired by the strength, passion, and courage of SG women, we’ve curated these bouquets with @helloflowerssg to commemorate the Year of #CelebratingSGWomen. This social enterprise floral studio aims to create an inclusive community through various empowerment opportunities for women from all walks of life.

Share this post on your Stories and tag someone to tell her how much she means to you! Don’t forget to tag us too for a chance to be featured here! 👆 😉",0,195,2021-02-13T02:00:13.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/149566807_492435992147254_4642964480012630722_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=X9dFSFn9CmYAX-gBKd2&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-X5WSKPUyNFq7-dadSNnGu2wix37M4FiquyLoXIRYoBQ&oe=6241470B&_nc_sid=86f79a,2507871595097517870,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CLNv-4WFdx5/,"Join us in celebrating SG women by dedicating a virtual bouquet to a special woman in your life! 🌼💐🌸
 
Inspired by the strength, passion, and courage of SG women, we’ve curated these bouquets with @helloflowerssg to commemorate the Year of #CelebratingSGWomen. This social enterprise floral studio aims to create an inclusive community through various empowerment opportunities for women from all walks of life.

Share this post on your Stories and tag someone to tell her how much she means to you! Don’t forget to tag us too for a chance to be featured here! 👆 😉",0,195,2021-02-13T02:00:13.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/149309040_694735127865878_8226822938828908694_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=G_TYkN7_9R8AX-TuHi0&tn=Sdxcu9xVf-bu1dRS&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_H8qAyyze-GQ6oYfGpH9f8tuMo4gORgb0bA3z15-Umjg&oe=6240D7B4&_nc_sid=86f79a,2507871595097590809,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CLNv-4WFdx5/,"Join us in celebrating SG women by dedicating a virtual bouquet to a special woman in your life! 🌼💐🌸
 
Inspired by the strength, passion, and courage of SG women, we’ve curated these bouquets with @helloflowerssg to commemorate the Year of #CelebratingSGWomen. This social enterprise floral studio aims to create an inclusive community through various empowerment opportunities for women from all walks of life.

Share this post on your Stories and tag someone to tell her how much she means to you! Don’t forget to tag us too for a chance to be featured here! 👆 😉",0,195,2021-02-13T02:00:13.000Z,,true,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/149142375_1171094986681215_1400789820537802860_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=G-PFZes7uzgAX8eStPF&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_zEi9Jj6ZRqih-i-7wwyC9Pqofvrr6ln926NetpbSbCg&oe=623F7916&_nc_sid=86f79a,2507871595080916076,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CLGPYzXA4_y/,"Celebrating SG Women | She Who Dared To Do
 
“I went into family law quite early in my career, with a focus on women, as I found this area interesting. When I formed the Singapore Association of Women Lawyers in 1974, I wanted to help women in blue-collar jobs, who were often subjected to workplace harassment, to learn more about the law. I introduced free legal counselling for them by setting up counselling centres.
 
One of my most defining moments was securing a new headquarters for the Singapore Council of Women’s Organisations, which I was a founder member of. As we wanted a space of our own to host visitors from other women’s organisations, I remember going on an arduous hunt for locations and engaging in relentless negotiations, before we landed on 96 Waterloo Street – a place we could finally call home.
 
Over the years, being able to contribute to the developments of the legal profession relating to women and the family has been a memorable experience for me. It is important for our women to have a say in society, as it will continue to impact our lives. I set out to implement change for the next generation of women in Singapore, and today, I’m proud of far our women have progressed. Equality is not impossible.
 
I could only embark on this journey because I was able to stand on the shoulders of my predecessors. I really want to say ‘thank you’ to all my friends, family, and supporters, who have stood by me throughout.” – Anamah Tan, 81
 
#CelebratingSGWomen",1,66,2021-02-10T04:00:42.000Z,,,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/147442450_257221969259734_8795348940962702448_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=TRFEqQcPzA0AX8WiSjj&tn=Sdxcu9xVf-bu1dRS&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9MpXkicIKyaC-MCpeZ5NtXF8YmdAfl95Hn6px8Sp8GKg&oe=62400FAE&_nc_sid=86f79a,2505757917790310386,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CK-TqmxHCBG/,"Women have made significant strides in Singapore's history. From our early years, the progress and contributions of our women have shaped our homes, schools, workplaces and communities.
 
Together, we can do more to protect, empower, and uplift our women, to spur mindset shifts for a more equitable and inclusive society for our men and women.
 
Join us in our ongoing conversations on Singapore Women’s Development at go.gov.sg/SGWomen.
 
#CelebratingSGWomen",0,40,2021-02-07T02:05:00.000Z,,,Video,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/146461021_338400254024435_7227748427791050973_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=2MvBmqMqkVEAX8c9c4T&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-XmOFh9ru6FwxlrULT3Uxf1e8wv0SsxPNQQktkF3T8iA&oe=623B9744&_nc_sid=86f79a,2503524933592424518,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,https://scontent-vie1-1.cdninstagram.com/v/t50.16885-16/10000000_316160786599040_2389168205900432801_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0di5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=LxriObWy4kYAX9BHXTs&edm=APU89FABAAAA&vs=18191541604052009_2158832154&_nc_vs=HBksFQAYJEdJQ1dtQUNBakdEcml4OEJBS0ZGV2kzVEJ5Z2hidlZCQUFBRhUAAsgBABUAGCRHS3dSc2dqTjFvdG5YTHdDQUUzNjM0NjZxYTl6YnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbSseK7iMfQQBUCKAJDMywXQFPAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&ccb=7-4&oe=623B84E2&oh=00_AT_MI2T3JaGSw3vHmoZfUgO1MdfVTwo6ev2uWle38Wx1HQ&_nc_sid=86f79a,909,,,,,,,,,,,,
https://www.instagram.com/p/CKqeTvIn8rS/,We are dedicating 2021 as the Year of #CelebratingSGWomen.,0,34,2021-01-30T09:12:21.000Z,,,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/143713789_639586010095751_5380526838842378065_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=iCZfQqCzBj0AX_zta8z&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-ZqxlhrgODWKg638d-Wz9ID7-PKlV_xS-3OfXFStNITA&oe=6241397B&_nc_sid=86f79a,2497942241006308050,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CKqeQkAHh3I/,"Our women’s contributions are integral to our Singapore Story, and this year, we will look back at the progress of our women.

#CelebratingSGWomen",0,20,2021-01-30T09:11:55.000Z,,,Photo,https://www.instagram.com/msfcares/,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/143376954_3557363374361590_573770959533939486_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=QE8Zu9p9TEAAX_Stz3X&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9hRBquK6VDj0d242BKxruCyAr3In46-1X96qu1AAt8lQ&oe=6240E275&_nc_sid=86f79a,2497942022894001608,2022-03-22T06:07:27.753Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
